TIME,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
01/01/2022 01:00,"12,054.94","1,302.30","4,161.19",757.84,"9,676.30","3,172.88","5,908.03",973.46,"38,006.94"
01/01/2022 02:00,"11,793.29","1,259.36","4,147.91",737.24,"9,307.13","3,123.32","5,708.51",959.78,"37,036.52"
01/01/2022 03:00,"11,460.84","1,210.29","4,156.41",725.61,"8,920.42","3,003.40","5,463.52",941.11,"35,881.61"
01/01/2022 04:00,"11,244.98","1,179.31","4,149.81",717.42,"8,678.81","2,898.10","5,255.25",920.37,"35,044.06"
01/01/2022 05:00,"11,073.09","1,171.84","4,140.62",719.18,"8,573.37","2,825.10","5,164.17",918.20,"34,585.57"
01/01/2022 06:00,"11,011.39","1,174.85","4,100.27",733.13,"8,599.81","2,777.35","5,133.47",916.12,"34,446.40"
01/01/2022 07:00,"11,067.72","1,185.96","4,096.77",744.93,"8,733.12","2,765.39","5,200.96",929.41,"34,724.25"
01/01/2022 08:00,"11,052.55","1,205.33","4,093.39",765.27,"8,930.80","2,718.90","5,261.58",944.56,"34,972.37"
01/01/2022 09:00,"11,330.83","1,254.34","4,077.07",789.45,"9,301.22","2,782.89","5,442.83",971.74,"35,950.37"
01/01/2022 10:00,"11,930.18","1,359.64","4,123.21",828.49,"9,971.39","3,020.77","5,781.69","1,005.33","38,020.70"
01/01/2022 11:00,"12,591.36","1,433.14","4,144.24",878.71,"10,486.21","3,301.87","6,113.81","1,023.56","39,972.90"
01/01/2022 12:00,"13,268.02","1,503.86","4,153.02",917.75,"10,949.14","3,603.75","6,409.93","1,043.75","41,849.22"
01/01/2022 13:00,"13,861.02","1,547.66","4,147.73",933.50,"11,189.24","3,891.09","6,555.50","1,054.45","43,180.19"
01/01/2022 14:00,"14,344.02","1,574.04","4,132.78",954.60,"11,241.96","4,123.78","6,565.63","1,065.30","44,002.12"
01/01/2022 15:00,"14,614.91","1,552.69","4,117.72",985.00,"11,004.46","4,294.82","6,606.72","1,074.97","44,251.29"
01/01/2022 16:00,"14,597.07","1,519.31","4,114.81","1,029.75","10,819.91","4,365.18","6,647.99","1,092.43","44,186.44"
01/01/2022 17:00,"14,273.79","1,502.39","4,119.62","1,090.44","11,200.79","4,293.69","6,679.03","1,116.89","44,276.64"
01/01/2022 18:00,"13,993.89","1,480.54","4,136.55","1,174.95","12,136.57","4,070.43","6,773.06","1,146.00","44,912.00"
01/01/2022 19:00,"13,924.68","1,492.83","4,221.65","1,244.06","13,059.92","3,964.41","6,936.44","1,186.25","46,030.24"
01/01/2022 20:00,"13,519.47","1,450.98","4,274.46","1,266.33","13,619.45","3,781.32","6,767.37","1,183.36","45,862.76"
01/01/2022 21:00,"13,131.48","1,423.42","4,307.84","1,291.44","14,221.26","3,614.81","6,519.54","1,186.05","45,695.83"
01/01/2022 22:00,"12,747.30","1,395.92","4,377.17","1,304.41","14,712.79","3,472.47","6,219.94","1,189.62","45,419.61"
01/01/2022 23:00,"12,274.50","1,357.08","4,400.75","1,302.75","14,998.83","3,316.32","5,881.46","1,185.10","44,716.79"
01/01/2022 24:00,"11,743.44","1,343.74","4,407.81","1,294.66","15,201.07","3,127.29","5,464.79","1,177.98","43,760.77"
01/02/2022 01:00,"10,777.16","1,427.80","4,432.04","1,253.76","15,238.53","2,896.60","5,530.94","1,234.92","42,791.76"
01/02/2022 02:00,"10,084.40","1,437.91","4,348.93","1,259.20","15,462.69","2,754.19","5,554.44","1,257.79","42,159.55"
01/02/2022 03:00,"9,643.02","1,461.33","4,328.98","1,266.74","15,748.47","2,587.70","5,703.37","1,282.60","42,022.21"
01/02/2022 04:00,"9,491.99","1,505.80","4,310.26","1,277.16","16,128.70","2,485.89","5,904.42","1,315.90","42,420.11"
01/02/2022 05:00,"9,555.40","1,588.71","4,300.04","1,296.43","16,698.26","2,480.46","6,170.47","1,357.85","43,447.62"
01/02/2022 06:00,"9,799.06","1,690.71","4,270.34","1,326.71","17,281.46","2,441.66","6,639.30","1,409.33","44,858.57"
01/02/2022 07:00,"10,255.76","1,812.26","4,240.38","1,354.59","17,902.04","2,467.67","7,278.89","1,476.54","46,788.14"
01/02/2022 08:00,"10,839.82","1,950.84","4,208.00","1,392.20","18,644.74","2,574.75","7,995.10","1,549.66","49,155.11"
01/02/2022 09:00,"11,543.13","2,075.65","4,165.90","1,411.25","19,162.08","2,742.20","8,499.66","1,581.62","51,181.49"
01/02/2022 10:00,"12,212.07","2,163.22","4,125.85","1,404.10","19,295.27","2,932.49","8,665.13","1,568.39","52,366.52"
01/02/2022 11:00,"12,585.29","2,169.56","4,060.18","1,357.59","18,840.40","3,053.53","8,542.59","1,512.67","52,121.80"
01/02/2022 12:00,"12,755.55","2,157.46","3,984.98","1,307.80","18,041.72","3,093.13","8,320.64","1,449.19","51,110.46"
01/02/2022 13:00,"12,866.64","2,131.29","3,940.01","1,248.69","17,163.49","3,109.02","8,043.81","1,388.42","49,891.37"
01/02/2022 14:00,"12,819.43","2,086.51","3,902.45","1,194.18","16,259.49","3,084.14","7,750.64","1,329.69","48,426.54"
01/02/2022 15:00,"12,709.69","2,022.10","3,879.21","1,145.95","15,405.07","3,042.88","7,461.70","1,280.67","46,947.26"
01/02/2022 16:00,"12,633.85","1,969.47","3,884.92","1,110.25","14,955.84","3,026.55","7,306.00","1,248.84","46,135.73"
01/02/2022 17:00,"12,695.01","1,975.70","3,903.47","1,112.41","14,883.66","3,032.06","7,381.66","1,245.35","46,229.31"
01/02/2022 18:00,"13,283.98","2,055.84","3,985.51","1,181.11","15,822.46","3,174.94","7,866.47","1,302.59","48,672.92"
01/02/2022 19:00,"13,903.67","2,137.11","4,155.27","1,257.65","16,838.52","3,474.82","8,457.91","1,409.68","51,634.63"
01/02/2022 20:00,"13,944.22","2,133.77","4,213.10","1,276.20","17,117.48","3,587.44","8,612.54","1,454.71","52,339.46"
01/02/2022 21:00,"13,799.85","2,118.30","4,223.02","1,276.70","17,107.05","3,621.93","8,670.90","1,473.81","52,291.55"
01/02/2022 22:00,"13,613.32","2,074.63","4,253.59","1,266.86","16,983.50","3,665.30","8,646.72","1,464.52","51,968.45"
01/02/2022 23:00,"13,233.90","1,998.50","4,242.99","1,227.95","16,458.08","3,612.05","8,428.02","1,428.50","50,629.99"
01/02/2022 24:00,"12,845.19","1,950.24","4,224.32","1,200.40","15,976.57","3,522.88","8,228.00","1,410.84","49,358.45"
01/03/2022 01:00,"12,495.90","1,987.28","4,158.88","1,183.93","15,697.39","3,478.25","8,047.94","1,397.19","48,446.75"
01/03/2022 02:00,"12,388.25","1,953.41","4,158.72","1,183.71","15,655.44","3,426.75","8,027.03","1,402.82","48,196.13"
01/03/2022 03:00,"12,294.08","2,018.45","4,147.49","1,194.62","15,688.94","3,428.65","8,139.64","1,409.60","48,321.48"
01/03/2022 04:00,"12,366.43","2,043.76","4,151.37","1,210.02","15,928.01","3,472.42","8,316.90","1,435.99","48,924.89"
01/03/2022 05:00,"12,685.31","2,098.15","4,160.25","1,235.28","16,471.20","3,576.29","8,600.56","1,479.57","50,306.61"
01/03/2022 06:00,"13,223.97","2,217.82","4,184.48","1,283.84","17,264.09","3,771.92","9,113.85","1,532.17","52,592.14"
01/03/2022 07:00,"13,926.17","2,364.64","4,205.42","1,350.66","18,294.03","4,078.04","9,752.55","1,625.07","55,596.58"
01/03/2022 08:00,"14,380.01","2,430.80","4,240.66","1,408.13","18,934.18","4,304.17","10,213.90","1,686.68","57,598.55"
01/03/2022 09:00,"14,425.43","2,386.86","4,195.32","1,394.44","18,653.94","4,273.04","9,989.47","1,642.92","56,961.42"
01/03/2022 10:00,"14,270.34","2,234.34","4,136.08","1,329.61","17,497.72","4,072.77","9,300.18","1,536.32","54,377.36"
01/03/2022 11:00,"13,993.85","2,078.69","4,063.82","1,254.32","16,359.08","3,819.42","8,552.82","1,422.97","51,544.98"
01/03/2022 12:00,"13,640.74","1,929.78","4,013.81","1,176.41","15,135.74","3,582.34","7,904.87","1,327.86","48,711.55"
01/03/2022 13:00,"13,207.46","1,809.97","3,974.20","1,109.07","14,233.00","3,377.60","7,400.27","1,248.49","46,360.05"
01/03/2022 14:00,"12,868.82","1,706.31","3,962.89","1,062.64","13,441.54","3,215.42","6,994.79","1,196.44","44,448.85"
01/03/2022 15:00,"12,576.90","1,646.93","3,966.33","1,026.05","12,896.71","3,101.66","6,690.58","1,154.97","43,060.11"
01/03/2022 16:00,"12,435.68","1,630.16","3,980.07","1,003.18","12,640.01","3,045.59","6,557.50","1,132.47","42,424.67"
01/03/2022 17:00,"12,346.21","1,664.94","3,983.84","1,002.52","12,722.05","3,032.20","6,691.23","1,138.44","42,581.43"
01/03/2022 18:00,"12,797.81","1,794.55","4,037.17","1,061.28","13,621.81","3,153.73","7,207.57","1,190.48","44,864.40"
01/03/2022 19:00,"13,458.41","1,936.05","4,171.38","1,136.40","14,665.11","3,498.00","7,856.66","1,299.26","48,021.26"
01/03/2022 20:00,"13,615.32","2,013.61","4,222.02","1,156.54","14,894.43","3,643.40","8,040.33","1,339.17","48,924.81"
01/03/2022 21:00,"13,642.55","2,037.89","4,257.07","1,158.59","14,959.38","3,713.14","8,097.92","1,364.95","49,231.48"
01/03/2022 22:00,"13,451.55","2,012.01","4,250.07","1,137.42","14,709.15","3,699.24","7,984.16","1,351.14","48,594.73"
01/03/2022 23:00,"13,058.35","1,939.41","4,229.25","1,104.27","14,113.26","3,598.30","7,649.77","1,312.03","47,004.64"
01/03/2022 24:00,"12,643.72","1,867.69","4,217.02","1,080.16","13,544.52","3,463.02","7,315.22","1,273.24","45,404.58"
01/04/2022 01:00,"12,429.88","1,877.89","4,301.61","1,082.86","13,404.26","3,402.65","6,648.94","1,135.50","44,283.58"
01/04/2022 02:00,"12,230.50","1,883.09","4,311.81","1,078.68","13,325.96","3,347.24","6,519.91","1,136.05","43,833.23"
01/04/2022 03:00,"12,098.64","1,882.15","4,326.96","1,083.63","13,438.60","3,341.36","6,506.27","1,142.67","43,820.27"
01/04/2022 04:00,"12,121.21","1,905.69","4,340.48","1,099.80","13,766.58","3,367.03","6,521.95","1,158.15","44,280.89"
01/04/2022 05:00,"12,365.87","1,960.24","4,362.62","1,131.81","14,410.64","3,420.42","6,764.91","1,191.22","45,607.72"
01/04/2022 06:00,"12,935.29","2,072.54","4,405.75","1,194.12","15,459.63","3,583.23","7,282.60","1,259.26","48,192.44"
01/04/2022 07:00,"13,820.95","2,185.34","4,472.69","1,281.80","16,771.70","3,863.97","7,977.24","1,361.12","51,734.80"
01/04/2022 08:00,"14,214.68","2,295.20","4,503.96","1,326.05","17,530.46","3,963.39","8,337.01","1,411.34","53,582.09"
01/04/2022 09:00,"14,039.94","2,196.29","4,435.65","1,312.17","17,157.81","3,847.31","8,188.37","1,376.69","52,554.24"
01/04/2022 10:00,"13,621.64","2,039.36","4,348.75","1,258.47","16,242.62","3,630.36","7,701.07","1,312.09","50,154.36"
01/04/2022 11:00,"13,214.22","1,922.06","4,271.70","1,198.87","15,397.42","3,366.86","7,251.35","1,253.96","47,876.44"
01/04/2022 12:00,"12,851.05","1,815.11","4,205.45","1,136.39","14,558.26","3,163.96","6,869.90","1,196.73","45,796.84"
01/04/2022 13:00,"12,560.30","1,694.56","4,167.18","1,084.92","13,844.21","3,053.00","6,581.83","1,139.61","44,125.60"
01/04/2022 14:00,"12,372.53","1,612.12","4,148.37","1,045.28","13,165.30","2,998.11","6,369.24","1,103.71","42,814.67"
01/04/2022 15:00,"12,183.33","1,547.08","4,139.64","1,011.11","12,630.82","2,955.13","6,224.61","1,076.23","41,767.95"
01/04/2022 16:00,"12,095.18","1,510.45","4,114.75",996.39,"12,329.58","2,957.97","6,182.93","1,068.03","41,255.28"
01/04/2022 17:00,"12,037.86","1,519.19","4,122.50",986.36,"12,367.02","2,971.60","6,300.33","1,073.26","41,378.14"
01/04/2022 18:00,"12,130.59","1,558.29","4,124.28","1,010.75","12,904.19","3,011.30","6,585.36","1,085.04","42,409.80"
01/04/2022 19:00,"12,430.08","1,699.96","4,216.81","1,067.27","13,615.29","3,205.74","7,035.70","1,150.38","44,421.23"
01/04/2022 20:00,"12,344.23","1,708.12","4,250.49","1,075.53","13,531.85","3,232.99","7,017.16","1,175.72","44,336.09"
01/04/2022 21:00,"12,138.97","1,693.31","4,271.29","1,068.55","13,410.81","3,193.39","6,921.76","1,175.78","43,873.86"
01/04/2022 22:00,"11,766.59","1,617.46","4,260.73","1,036.65","12,959.49","3,097.23","6,700.30","1,165.29","42,603.75"
01/04/2022 23:00,"11,258.92","1,530.90","4,224.10",997.82,"12,226.24","2,951.55","6,370.43","1,132.21","40,692.18"
01/04/2022 24:00,"10,777.07","1,440.27","4,184.21",970.62,"11,550.15","2,792.03","6,036.73","1,095.89","38,846.98"
01/05/2022 01:00,"10,475.04","1,403.20","4,196.85",962.94,"11,191.86","2,665.64","5,629.61","1,098.50","37,623.64"
01/05/2022 02:00,"10,344.04","1,342.34","4,206.53",969.73,"11,080.00","2,581.70","5,529.45","1,099.63","37,153.44"
01/05/2022 03:00,"10,238.73","1,397.99","4,204.29",979.96,"11,118.69","2,585.20","5,520.92","1,108.42","37,154.20"
01/05/2022 04:00,"10,300.20","1,396.72","4,238.40",986.36,"11,380.12","2,608.06","5,616.70","1,136.91","37,663.47"
01/05/2022 05:00,"10,552.83","1,456.41","4,260.59","1,016.95","11,992.82","2,666.38","5,837.75","1,176.69","38,960.43"
01/05/2022 06:00,"11,140.17","1,565.69","4,285.39","1,076.68","12,987.41","2,841.46","6,303.64","1,240.56","41,441.00"
01/05/2022 07:00,"11,917.91","1,727.79","4,349.03","1,168.51","14,404.18","3,132.05","6,991.35","1,338.70","45,029.53"
01/05/2022 08:00,"12,235.01","1,763.51","4,373.38","1,222.04","15,175.10","3,254.53","7,398.49","1,399.94","46,821.99"
01/05/2022 09:00,"12,097.24","1,712.48","4,291.96","1,203.46","14,878.58","3,173.27","7,233.21","1,361.29","45,951.49"
01/05/2022 10:00,"11,960.63","1,663.06","4,237.99","1,171.40","14,368.05","3,081.07","6,860.73","1,302.54","44,645.47"
01/05/2022 11:00,"11,866.12","1,602.64","4,187.41","1,129.98","13,869.80","3,006.40","6,515.58","1,239.90","43,417.82"
01/05/2022 12:00,"11,736.18","1,540.27","4,117.42","1,077.78","13,182.77","2,957.52","6,264.15","1,180.04","42,056.13"
01/05/2022 13:00,"11,736.52","1,484.43","4,080.62","1,030.55","12,639.71","2,980.27","6,125.96","1,126.63","41,204.69"
01/05/2022 14:00,"11,848.90","1,434.94","4,068.31","1,006.02","12,134.70","3,057.28","6,114.35","1,104.57","40,769.07"
01/05/2022 15:00,"11,941.43","1,397.11","4,084.30",971.94,"11,855.20","3,162.13","6,137.78","1,100.09","40,649.97"
01/05/2022 16:00,"11,977.96","1,385.65","4,072.23",958.14,"11,604.95","3,250.65","6,239.23","1,115.26","40,604.07"
01/05/2022 17:00,"11,952.79","1,404.66","4,083.82",968.08,"11,676.96","3,304.64","6,336.69","1,124.99","40,852.64"
01/05/2022 18:00,"12,077.19","1,461.67","4,110.88","1,017.70","12,329.50","3,305.92","6,507.53","1,144.07","41,954.46"
01/05/2022 19:00,"12,292.21","1,537.44","4,213.50","1,086.44","13,170.47","3,386.87","6,813.79","1,208.64","43,709.35"
01/05/2022 20:00,"12,095.80","1,559.24","4,243.65","1,098.45","13,204.43","3,335.80","6,760.31","1,210.15","43,507.83"
01/05/2022 21:00,"11,860.14","1,530.92","4,245.11","1,102.15","13,206.74","3,244.95","6,613.59","1,225.87","43,029.46"
01/05/2022 22:00,"11,507.76","1,472.68","4,235.21","1,086.21","12,942.58","3,125.17","6,355.01","1,219.28","41,943.90"
01/05/2022 23:00,"10,971.39","1,400.00","4,218.30","1,050.61","12,447.66","2,942.72","5,974.94","1,178.17","40,183.78"
01/05/2022 24:00,"10,446.47","1,351.25","4,196.48","1,023.43","11,946.45","2,730.69","5,622.86","1,146.26","38,463.90"
01/06/2022 01:00,"9,941.26","1,300.80","4,182.55","1,015.54","11,774.60","2,560.42","5,515.50","1,175.74","37,466.41"
01/06/2022 02:00,"9,730.52","1,297.09","4,179.42","1,023.04","11,796.59","2,461.45","5,434.51","1,186.09","37,108.71"
01/06/2022 03:00,"9,623.62","1,282.79","4,192.65","1,037.84","12,004.67","2,404.34","5,499.71","1,205.49","37,251.11"
01/06/2022 04:00,"9,551.32","1,335.12","4,192.22","1,065.69","12,294.77","2,389.30","5,620.68","1,235.21","37,684.30"
01/06/2022 05:00,"9,745.38","1,355.90","4,225.03","1,127.23","13,025.21","2,430.09","5,883.41","1,277.03","39,069.28"
01/06/2022 06:00,"10,258.74","1,506.86","4,280.26","1,213.64","14,335.41","2,573.12","6,418.91","1,358.09","41,945.03"
01/06/2022 07:00,"10,901.52","1,692.48","4,339.23","1,331.10","16,011.06","2,831.10","7,248.73","1,475.67","45,830.90"
01/06/2022 08:00,"11,249.93","1,798.19","4,407.85","1,412.11","17,097.84","2,939.11","7,703.26","1,547.61","48,155.90"
01/06/2022 09:00,"11,384.47","1,773.67","4,415.03","1,437.30","17,264.33","2,945.17","7,582.76","1,531.46","48,334.17"
01/06/2022 10:00,"11,626.30","1,738.01","4,401.93","1,440.41","17,168.56","2,978.04","7,236.16","1,489.35","48,078.75"
01/06/2022 11:00,"11,832.74","1,672.39","4,392.25","1,420.22","16,995.76","3,011.53","6,900.16","1,439.92","47,664.97"
01/06/2022 12:00,"12,007.94","1,620.73","4,361.61","1,384.99","16,657.33","3,089.26","6,672.78","1,388.98","47,183.61"
01/06/2022 13:00,"12,046.28","1,581.91","4,330.02","1,339.03","16,169.91","3,186.79","6,479.77","1,340.74","46,474.43"
01/06/2022 14:00,"12,099.84","1,543.85","4,289.26","1,294.70","15,575.09","3,346.77","6,370.54","1,298.70","45,818.76"
01/06/2022 15:00,"12,107.50","1,500.39","4,237.79","1,260.36","15,137.23","3,482.93","6,325.22","1,272.54","45,323.96"
01/06/2022 16:00,"11,990.46","1,499.96","4,208.71","1,239.01","15,040.61","3,548.81","6,343.78","1,274.97","45,146.31"
01/06/2022 17:00,"11,842.91","1,556.07","4,221.76","1,270.70","15,566.49","3,568.45","6,547.94","1,293.82","45,868.15"
01/06/2022 18:00,"11,856.66","1,669.68","4,285.67","1,343.65","16,806.33","3,507.11","7,105.22","1,361.43","47,935.74"
01/06/2022 19:00,"12,100.94","1,807.38","4,439.94","1,419.63","18,072.91","3,538.34","7,791.55","1,477.24","50,647.93"
01/06/2022 20:00,"12,048.58","1,854.97","4,498.45","1,416.06","18,279.39","3,454.06","7,983.74","1,509.54","51,044.78"
01/06/2022 21:00,"11,912.43","1,905.60","4,495.61","1,410.97","18,271.44","3,371.11","8,111.61","1,527.95","51,006.72"
01/06/2022 22:00,"11,671.44","1,910.96","4,475.66","1,383.83","17,975.79","3,281.08","8,101.23","1,522.47","50,322.47"
01/06/2022 23:00,"11,288.83","1,854.06","4,460.20","1,344.79","17,256.08","3,136.98","7,911.91","1,491.71","48,744.55"
01/06/2022 24:00,"10,947.89","1,800.66","4,462.19","1,316.49","16,809.59","2,936.99","7,737.66","1,470.17","47,481.64"
01/07/2022 01:00,"10,740.79","1,779.47","4,473.14","1,294.00","16,071.81","2,792.93","8,042.62","1,461.76","46,656.53"
01/07/2022 02:00,"10,695.56","1,805.86","4,496.06","1,295.05","16,113.95","2,716.93","7,896.33","1,467.50","46,487.22"
01/07/2022 03:00,"10,737.11","1,827.49","4,499.03","1,302.46","16,165.45","2,682.08","7,971.75","1,484.71","46,670.07"
01/07/2022 04:00,"10,893.04","1,869.65","4,525.65","1,323.66","16,465.85","2,699.32","8,062.88","1,512.01","47,352.05"
01/07/2022 05:00,"11,252.98","1,952.49","4,548.13","1,358.04","17,037.12","2,761.96","8,247.96","1,552.24","48,710.92"
01/07/2022 06:00,"12,007.81","2,077.62","4,602.84","1,423.29","18,076.30","2,941.08","8,650.27","1,624.60","51,403.80"
01/07/2022 07:00,"12,914.60","2,269.98","4,667.46","1,517.02","19,485.34","3,270.81","9,168.34","1,727.35","55,020.90"
01/07/2022 08:00,"13,384.70","2,330.61","4,688.44","1,563.79","20,206.01","3,473.21","9,456.32","1,786.40","56,889.47"
01/07/2022 09:00,"13,568.79","2,291.22","4,593.65","1,541.55","19,837.20","3,549.33","9,499.69","1,734.78","56,616.21"
01/07/2022 10:00,"13,744.58","2,184.11","4,493.11","1,478.37","18,963.09","3,627.28","9,501.54","1,644.77","55,636.84"
01/07/2022 11:00,"13,808.09","2,054.98","4,391.76","1,402.68","17,851.88","3,660.88","9,377.23","1,542.59","54,090.09"
01/07/2022 12:00,"13,673.80","1,930.11","4,270.89","1,317.82","16,680.46","3,644.01","9,265.96","1,429.40","52,212.45"
01/07/2022 13:00,"13,517.58","1,822.79","4,177.43","1,240.02","15,664.01","3,591.14","9,124.58","1,343.09","50,480.63"
01/07/2022 14:00,"13,359.86","1,722.21","4,137.78","1,191.37","14,892.12","3,556.54","9,036.47","1,281.08","49,177.42"
01/07/2022 15:00,"13,139.30","1,701.19","4,110.93","1,147.28","14,569.91","3,521.09","8,892.89","1,229.68","48,312.28"
01/07/2022 16:00,"13,121.66","1,696.59","4,116.36","1,119.79","14,757.98","3,536.01","8,903.97","1,200.71","48,453.08"
01/07/2022 17:00,"13,187.42","1,737.93","4,121.76","1,122.46","15,114.08","3,578.60","9,008.73","1,202.64","49,073.62"
01/07/2022 18:00,"13,241.48","1,810.34","4,127.24","1,157.65","15,519.73","3,666.47","9,272.05","1,244.17","50,039.14"
01/07/2022 19:00,"13,287.04","1,869.57","4,226.08","1,198.94","15,720.50","3,831.66","9,487.82","1,332.41","50,954.02"
01/07/2022 20:00,"13,063.31","1,853.01","4,263.82","1,197.89","15,445.59","3,831.87","9,367.60","1,359.52","50,382.62"
01/07/2022 21:00,"12,771.32","1,811.05","4,284.29","1,186.03","15,004.39","3,773.47","9,139.64","1,357.34","49,327.53"
01/07/2022 22:00,"12,393.42","1,722.13","4,288.84","1,155.33","14,380.45","3,673.33","8,882.12","1,329.05","47,824.66"
01/07/2022 23:00,"11,838.77","1,672.15","4,256.53","1,105.84","13,590.93","3,518.13","8,527.65","1,276.20","45,786.20"
01/07/2022 24:00,"11,290.26","1,592.67","4,235.04","1,055.81","12,864.18","3,329.62","8,208.60","1,227.48","43,803.65"
01/08/2022 01:00,"11,111.17","1,509.05","4,267.17","1,034.82","12,591.05","3,208.80","7,187.52","1,167.58","42,077.16"
01/08/2022 02:00,"10,810.30","1,472.79","4,273.77","1,015.02","12,205.64","3,091.98","6,944.30","1,141.77","40,955.56"
01/08/2022 03:00,"10,599.83","1,425.38","4,290.85",998.10,"11,970.67","3,019.33","6,745.66","1,123.55","40,173.38"
01/08/2022 04:00,"10,463.95","1,417.45","4,298.16",991.91,"11,871.30","2,995.93","6,669.41","1,110.96","39,819.07"
01/08/2022 05:00,"10,411.66","1,435.92","4,316.56",996.51,"11,953.13","3,003.21","6,621.48","1,107.94","39,846.41"
01/08/2022 06:00,"10,491.84","1,458.04","4,325.15","1,018.73","12,218.97","3,049.98","6,689.09","1,123.51","40,375.31"
01/08/2022 07:00,"10,679.80","1,505.66","4,339.59","1,044.73","12,653.03","3,127.69","6,863.09","1,146.59","41,360.19"
01/08/2022 08:00,"10,900.57","1,555.23","4,372.35","1,074.64","13,140.16","3,218.50","6,988.29","1,181.53","42,431.28"
01/08/2022 09:00,"11,193.66","1,605.53","4,379.08","1,097.28","13,672.72","3,313.33","7,081.81","1,202.28","43,545.67"
01/08/2022 10:00,"11,426.76","1,617.85","4,320.69","1,099.79","14,008.09","3,348.71","7,272.63","1,208.81","44,303.33"
01/08/2022 11:00,"11,661.09","1,580.87","4,277.91","1,089.69","14,203.48","3,342.59","7,304.46","1,200.14","44,660.24"
01/08/2022 12:00,"11,764.06","1,614.16","4,222.32","1,062.34","14,104.64","3,274.71","7,154.64","1,167.85","44,364.71"
01/08/2022 13:00,"11,777.14","1,591.01","4,199.28","1,026.97","13,927.93","3,206.46","6,957.99","1,130.04","43,816.82"
01/08/2022 14:00,"11,779.49","1,562.94","4,191.00","1,001.55","13,560.87","3,132.12","6,756.65","1,100.43","43,085.06"
01/08/2022 15:00,"11,730.15","1,514.47","4,198.01",971.83,"13,195.75","3,066.34","6,566.30","1,079.33","42,322.19"
01/08/2022 16:00,"11,727.63","1,499.07","4,199.14",959.69,"12,857.30","3,021.93","6,471.51","1,066.09","41,802.35"
01/08/2022 17:00,"11,707.44","1,488.44","4,179.09",958.85,"12,680.42","2,997.39","6,484.07","1,060.71","41,556.40"
01/08/2022 18:00,"11,735.22","1,497.50","4,148.53",964.41,"12,789.95","3,025.25","6,635.14","1,065.07","41,861.09"
01/08/2022 19:00,"11,909.84","1,522.65","4,192.06",988.21,"12,782.52","3,167.62","6,765.02","1,112.69","42,440.61"
01/08/2022 20:00,"11,858.80","1,503.71","4,218.64",975.95,"12,452.65","3,164.57","6,689.01","1,118.07","41,981.40"
01/08/2022 21:00,"11,773.71","1,455.50","4,209.78",953.44,"12,040.22","3,106.89","6,502.38","1,109.13","41,151.04"
01/08/2022 22:00,"11,631.45","1,422.78","4,195.58",926.59,"11,590.53","3,047.86","6,314.98","1,096.02","40,225.80"
01/08/2022 23:00,"11,370.34","1,355.04","4,197.80",892.48,"11,028.76","2,969.48","6,050.99","1,074.61","38,939.50"
01/08/2022 24:00,"11,030.35","1,273.74","4,181.79",857.94,"10,377.50","2,849.68","5,748.06","1,049.71","37,368.76"
01/09/2022 01:00,"10,695.05","1,279.64","4,145.15",799.23,"9,757.77","2,726.90","5,509.12","1,053.60","35,966.46"
01/09/2022 02:00,"10,413.07","1,233.19","4,153.08",786.90,"9,413.81","2,627.59","5,326.41","1,048.66","35,002.69"
01/09/2022 03:00,"10,221.59","1,208.47","4,183.99",791.87,"9,287.62","2,543.37","5,211.25","1,059.04","34,507.20"
01/09/2022 04:00,"10,118.36","1,197.91","4,197.86",802.15,"9,299.01","2,481.51","5,187.24","1,069.78","34,353.83"
01/09/2022 05:00,"10,022.22","1,217.49","4,215.85",819.45,"9,433.89","2,462.73","5,201.75","1,096.15","34,469.53"
01/09/2022 06:00,"10,068.93","1,243.95","4,243.26",848.09,"9,728.23","2,471.03","5,286.21","1,128.07","35,017.78"
01/09/2022 07:00,"10,177.97","1,280.30","4,258.94",883.27,"10,217.01","2,512.35","5,449.12","1,175.48","35,954.44"
01/09/2022 08:00,"10,288.51","1,334.94","4,287.10",929.65,"10,823.76","2,557.15","5,675.17","1,234.45","37,130.74"
01/09/2022 09:00,"10,600.38","1,377.84","4,317.91",979.26,"11,499.38","2,662.74","5,824.73","1,275.54","38,537.78"
01/09/2022 10:00,"11,098.18","1,430.19","4,352.85","1,023.97","12,141.25","2,826.73","5,943.86","1,285.27","40,102.30"
01/09/2022 11:00,"11,557.87","1,429.19","4,372.70","1,054.25","12,709.26","2,961.98","5,939.36","1,266.79","41,291.40"
01/09/2022 12:00,"11,930.76","1,428.49","4,369.68","1,064.27","13,079.00","3,087.89","5,953.19","1,245.98","42,159.25"
01/09/2022 13:00,"12,165.88","1,426.48","4,323.12","1,061.87","13,274.88","3,200.37","5,971.62","1,223.29","42,647.51"
01/09/2022 14:00,"12,311.21","1,413.52","4,297.64","1,044.04","13,224.88","3,250.10","5,911.63","1,210.84","42,663.85"
01/09/2022 15:00,"12,308.93","1,405.60","4,283.13","1,032.71","12,993.89","3,262.07","5,903.75","1,199.93","42,390.02"
01/09/2022 16:00,"12,135.43","1,406.33","4,270.51","1,023.58","12,799.38","3,254.46","5,989.96","1,198.55","42,078.20"
01/09/2022 17:00,"11,873.41","1,439.63","4,262.69","1,038.48","12,851.54","3,254.83","6,160.98","1,211.15","42,092.71"
