timestamp,coast,east,farwest,north,northcentral,south,southcentral,west,system
2022-07-27 02:00:00,"13,722.43","1,826.82","4,902.18","1,252.50","17,164.31","3,899.48","8,372.04","1,360.55","52,500.30"
2022-07-27 03:00:00,"13,364.03","1,789.23","4,842.59","1,219.81","16,589.64","3,759.56","8,012.48","1,315.72","50,893.06"
2022-07-27 04:00:00,"13,287.05","1,757.40","4,802.50","1,208.72","16,296.04","3,686.58","7,848.74","1,293.35","50,180.38"
2022-07-27 05:00:00,"13,517.11","1,763.12","4,776.11","1,203.86","16,310.86","3,707.94","7,898.39","1,290.10","50,467.49"
2022-07-27 06:00:00,"13,729.19","1,804.63","4,787.37","1,218.70","16,391.82","3,780.12","8,038.99","1,312.01","51,062.82"
2022-07-27 07:00:00,"14,000.26","1,847.66","4,772.09","1,230.24","16,525.12","3,806.71","8,203.07","1,324.98","51,710.13"
2022-07-27 08:00:00,"14,988.63","1,968.89","4,826.91","1,303.67","17,345.47","4,048.07","8,599.71","1,396.42","54,477.77"
2022-07-27 09:00:00,"16,189.89","2,137.33","4,939.33","1,404.33","18,650.89","4,364.38","9,198.24","1,492.74","58,377.13"
2022-07-27 10:00:00,"17,295.51","2,312.60","5,027.63","1,519.32","20,117.95","4,705.34","9,834.26","1,596.07","62,408.68"
2022-07-27 11:00:00,"18,285.43","2,490.90","5,121.77","1,634.58","21,705.83","5,039.83","10,570.24","1,685.45","66,534.04"
2022-07-27 12:00:00,"18,949.36","2,661.34","5,178.40","1,744.47","23,176.52","5,309.91","11,314.35","1,783.72","70,118.07"
2022-07-27 13:00:00,"19,435.80","2,811.83","5,241.74","1,843.60","24,510.78","5,366.78","11,957.88","1,878.18","73,046.59"
2022-07-27 14:00:00,"19,669.78","2,903.17","5,260.17","1,907.21","25,415.63","5,269.20","12,447.21","1,933.18","74,805.55"
2022-07-27 15:00:00,"19,572.85","2,934.39","5,278.77","1,950.41","26,024.03","5,180.77","12,857.16","2,000.81","75,799.18"
2022-07-27 16:00:00,"19,322.86","2,928.69","5,303.33","1,959.25","26,316.99","5,196.27","13,152.03","2,031.79","76,211.22"
2022-07-27 17:00:00,"18,724.78","2,880.67","5,283.90","1,943.62","26,286.00","5,345.59","13,289.14","2,018.88","75,772.57"
2022-07-27 18:00:00,"17,943.20","2,807.31","5,260.41","1,912.45","25,875.92","5,381.13","13,120.34","1,997.25","74,298.00"
2022-07-27 19:00:00,"17,544.93","2,739.75","5,231.07","1,858.11","24,980.95","5,241.06","12,648.40","1,949.09","72,193.34"
2022-07-27 20:00:00,"17,075.94","2,599.06","5,151.04","1,762.08","23,805.06","5,099.51","12,087.19","1,862.85","69,442.76"
2022-07-27 21:00:00,"16,593.22","2,479.45","5,151.26","1,673.03","22,659.11","4,970.80","11,662.84","1,792.77","66,982.48"
2022-07-27 22:00:00,"15,762.57","2,323.30","5,119.25","1,558.85","21,134.71","4,777.96","10,927.68","1,682.43","63,286.76"
2022-07-27 23:00:00,"14,893.65","2,158.20","5,065.73","1,454.43","19,726.18","4,347.17","10,090.68","1,581.46","59,317.50"
2022-07-28 00:00:00,"14,165.80","2,028.62","4,993.76","1,362.02","18,505.31","4,055.31","9,346.53","1,483.85","55,941.21"
2022-07-28 01:00:00,"13,542.28","1,911.15","4,915.70","1,287.07","17,370.16","3,850.90","8,771.11","1,409.46","53,057.83"
2022-07-28 02:00:00,"13,093.29","1,823.09","4,871.07","1,239.92","16,577.57","3,701.12","8,293.95","1,350.07","50,950.09"
2022-07-28 03:00:00,"12,843.54","1,759.76","4,822.00","1,198.50","15,962.27","3,594.13","7,998.19","1,306.94","49,485.32"
2022-07-28 04:00:00,"12,843.34","1,739.12","4,780.76","1,172.74","15,695.81","3,551.09","7,851.05","1,280.97","48,914.88"
2022-07-28 05:00:00,"13,106.32","1,748.66","4,762.43","1,172.59","15,719.52","3,587.51","7,933.13","1,273.82","49,303.98"
2022-07-28 06:00:00,"13,338.26","1,789.29","4,771.84","1,196.84","15,913.85","3,734.84","8,133.20","1,289.79","50,167.91"
2022-07-28 07:00:00,"13,613.02","1,853.15","4,754.47","1,220.03","16,197.42","3,778.69","8,296.57","1,302.45","51,015.81"
2022-07-28 08:00:00,"14,534.18","1,984.20","4,808.15","1,304.83","17,210.44","4,060.72","8,613.40","1,369.68","53,885.61"
2022-07-28 09:00:00,"15,724.03","2,119.80","4,898.36","1,403.55","18,614.51","4,485.54","9,247.87","1,466.33","57,959.99"
2022-07-28 10:00:00,"16,966.44","2,328.97","4,962.17","1,514.35","20,178.98","4,867.11","9,948.47","1,565.01","62,331.49"
2022-07-28 11:00:00,"17,951.07","2,528.66","5,039.85","1,625.95","21,669.75","5,211.50","10,646.25","1,666.12","66,339.14"
2022-07-28 12:00:00,"18,834.12","2,681.39","5,137.49","1,729.42","23,121.23","5,518.05","11,333.32","1,768.45","70,123.47"
2022-07-28 13:00:00,"19,584.81","2,812.89","5,159.16","1,817.86","24,355.51","5,791.07","11,953.38","1,858.80","73,333.47"
2022-07-28 14:00:00,"19,813.99","2,897.21","5,177.55","1,877.59","25,202.87","5,962.66","12,431.04","1,927.74","75,290.66"
2022-07-28 15:00:00,"19,552.55","2,977.50","5,234.30","1,930.28","26,008.51","6,068.94","12,541.39","1,991.36","76,304.83"
2022-07-28 16:00:00,"18,651.40","3,003.31","5,267.37","1,946.06","26,349.65","6,060.89","12,842.87","2,020.72","76,142.26"
2022-07-28 17:00:00,"17,808.57","2,973.17","5,262.88","1,927.06","26,373.29","6,099.25","12,967.41","2,012.93","75,424.56"
2022-07-28 18:00:00,"17,171.32","2,902.43","5,264.48","1,894.33","25,957.74","5,886.12","13,126.35","1,993.62","74,196.39"
2022-07-28 19:00:00,"16,667.15","2,768.78","5,218.69","1,835.17","25,027.87","5,618.14","12,778.23","1,943.23","71,857.25"
2022-07-28 20:00:00,"16,429.73","2,612.15","5,130.22","1,756.06","23,889.22","5,443.41","12,289.26","1,863.65","69,413.70"
2022-07-28 21:00:00,"16,128.54","2,472.12","5,143.37","1,683.29","22,862.66","5,232.73","11,821.21","1,800.07","67,143.98"
2022-07-28 22:00:00,"15,395.02","2,312.05","5,118.02","1,571.62","21,290.93","5,020.95","11,034.66","1,697.80","63,441.05"
2022-07-28 23:00:00,"14,573.23","2,142.32","5,077.45","1,462.60","19,742.07","4,674.73","10,160.92","1,594.24","59,427.57"
2022-07-29 00:00:00,"13,827.81","1,995.15","4,985.77","1,356.46","18,359.63","4,437.16","9,378.85","1,509.61","55,850.44"
2022-07-29 01:00:00,"13,224.09","1,896.19","4,910.83","1,283.48","17,283.32","4,208.60","8,761.79","1,433.31","53,001.61"
2022-07-29 02:00:00,"12,810.32","1,830.14","4,839.22","1,228.16","16,442.35","4,032.41","8,309.39","1,372.61","50,864.60"
2022-07-29 03:00:00,"12,535.14","1,768.58","4,786.21","1,184.31","15,812.41","3,968.38","8,012.06","1,319.36","49,386.45"
2022-07-29 04:00:00,"12,583.11","1,732.35","4,784.61","1,162.91","15,580.68","3,764.85","7,870.72","1,298.25","48,777.48"
2022-07-29 05:00:00,"12,808.39","1,758.14","4,761.39","1,159.19","15,652.78","3,794.38","7,960.84","1,294.34","49,189.45"
2022-07-29 06:00:00,"13,032.23","1,791.58","4,775.68","1,171.25","15,797.10","3,876.25","8,110.04","1,300.67","49,854.79"
2022-07-29 07:00:00,"13,293.97","1,832.70","4,760.67","1,185.46","16,027.04","3,914.91","8,287.46","1,315.51","50,617.73"
2022-07-29 08:00:00,"14,348.09","1,970.13","4,824.05","1,266.16","17,054.68","4,138.31","8,749.35","1,383.61","53,734.38"
2022-07-29 09:00:00,"15,619.17","2,152.41","4,922.12","1,360.30","18,489.39","4,533.45","9,375.77","1,480.11","57,932.73"
2022-07-29 10:00:00,"16,792.02","2,329.50","5,027.76","1,471.34","20,004.78","4,998.08","10,114.74","1,588.34","62,326.58"
2022-07-29 11:00:00,"17,992.18","2,509.27","5,154.78","1,587.19","21,750.12","5,250.58","10,924.73","1,710.59","66,879.44"
2022-07-29 12:00:00,"18,852.74","2,654.62","5,227.95","1,689.10","23,242.39","5,514.31","11,666.75","1,818.24","70,666.10"
2022-07-29 13:00:00,"19,023.85","2,800.00","5,262.80","1,770.23","24,511.36","5,766.26","12,318.98","1,889.39","73,342.85"
2022-07-29 14:00:00,"18,684.47","2,889.28","5,281.35","1,808.34","25,420.67","6,006.92","12,863.83","1,943.95","74,898.80"
2022-07-29 15:00:00,"18,547.98","2,966.36","5,309.65","1,810.11","25,935.37","6,184.97","13,108.18","1,971.71","75,834.34"
2022-07-29 16:00:00,"18,932.42","2,973.87","5,338.92","1,804.72","26,013.93","6,173.43","13,328.55","1,994.52","76,560.36"
2022-07-29 17:00:00,"19,254.17","2,927.88","5,303.31","1,741.31","25,254.36","6,118.01","13,313.72","1,981.88","75,894.64"
2022-07-29 18:00:00,"18,736.93","2,822.96","5,277.97","1,684.83","24,064.78","5,777.95","13,038.76","1,948.30","73,352.47"
2022-07-29 19:00:00,"17,944.57","2,697.69","5,242.76","1,615.79","23,027.59","5,482.74","12,471.98","1,894.84","70,377.96"
2022-07-29 20:00:00,"17,364.32","2,590.76","5,145.15","1,545.06","22,094.39","5,258.03","12,006.77","1,822.77","67,827.25"
2022-07-29 21:00:00,"16,828.32","2,479.75","5,134.28","1,482.94","21,232.10","5,148.52","11,597.01","1,753.79","65,656.72"
2022-07-29 22:00:00,"16,060.86","2,345.86","5,099.05","1,399.72","20,012.95","4,822.57","10,928.23","1,662.06","62,331.30"
2022-07-29 23:00:00,"15,222.10","2,194.29","5,041.51","1,316.62","18,691.84","4,503.45","10,194.14","1,567.56","58,731.51"
2022-07-30 00:00:00,"14,344.90","2,038.43","4,969.57","1,245.28","17,576.02","4,268.29","9,442.38","1,480.93","55,365.80"
2022-07-30 01:00:00,"13,712.24","1,931.96","4,901.20","1,191.23","16,639.87","4,048.10","8,824.43","1,424.16","52,673.18"
2022-07-30 02:00:00,"13,281.20","1,831.30","4,847.38","1,150.30","16,075.65","3,805.77","8,342.10","1,379.50","50,713.20"
2022-07-30 03:00:00,"12,833.36","1,733.22","4,754.43","1,103.48","15,444.24","3,791.47","7,967.26","1,334.44","48,961.89"
2022-07-30 04:00:00,"12,652.33","1,670.36","4,733.00","1,080.37","15,182.42","3,611.86","7,706.00","1,302.72","47,939.04"
2022-07-30 05:00:00,"12,567.19","1,715.01","4,712.41","1,069.12","15,002.56","3,610.28","7,548.21","1,263.64","47,488.41"
2022-07-30 06:00:00,"12,596.40","1,711.80","4,742.00","1,069.55","14,931.16","3,489.64","7,498.18","1,253.77","47,292.50"
2022-07-30 07:00:00,"12,734.32","1,675.05","4,738.78","1,072.78","15,031.54","3,480.75","7,539.54","1,255.11","47,527.88"
2022-07-30 08:00:00,"13,693.22","1,857.55","4,791.46","1,134.34","15,983.19","3,777.34","8,088.42","1,329.34","50,654.86"
2022-07-30 09:00:00,"14,889.33","2,067.25","4,900.50","1,202.41","17,399.44","4,264.58","8,820.60","1,431.03","54,975.14"
2022-07-30 10:00:00,"15,924.45","2,249.40","5,001.63","1,265.49","18,943.11","4,707.92","9,551.96","1,540.06","59,184.02"
2022-07-30 11:00:00,"16,957.29","2,429.17","5,115.64","1,354.99","20,540.73","5,064.67","10,270.60","1,646.75","63,379.85"
2022-07-30 12:00:00,"17,757.97","2,578.77","5,212.89","1,438.13","22,135.25","5,355.43","10,975.45","1,734.93","67,188.82"
2022-07-30 13:00:00,"18,547.50","2,692.74","5,286.22","1,502.36","23,224.55","5,554.03","11,626.19","1,822.57","70,256.16"
2022-07-30 14:00:00,"18,953.34","2,770.79","5,329.08","1,551.73","23,870.66","5,731.19","12,198.22","1,895.34","72,300.35"
2022-07-30 15:00:00,"19,071.95","2,814.23","5,304.13","1,593.02","24,183.31","5,868.53","12,630.56","1,946.62","73,412.35"
2022-07-30 16:00:00,"19,105.55","2,858.70","5,306.58","1,629.92","24,278.53","5,997.62","12,983.15","1,979.30","74,139.35"
2022-07-30 17:00:00,"18,874.71","2,840.46","5,316.13","1,648.71","24,029.00","5,857.65","13,134.82","1,990.44","73,691.92"
2022-07-30 18:00:00,"18,354.74","2,739.69","5,300.36","1,623.88","23,120.43","5,805.49","13,001.46","1,962.60","71,908.64"
2022-07-30 19:00:00,"17,634.34","2,580.13","5,227.27","1,573.06","22,153.28","5,530.85","12,636.89","1,892.42","69,228.23"
2022-07-30 20:00:00,"17,161.89","2,479.54","5,186.32","1,517.83","21,242.09","5,214.95","12,131.47","1,819.83","66,753.92"
2022-07-30 21:00:00,"16,632.81","2,358.86","5,151.61","1,459.21","20,464.67","5,156.95","11,643.26","1,741.04","64,608.41"
2022-07-30 22:00:00,"16,026.65","2,220.79","5,143.85","1,383.95","19,550.13","4,828.19","10,916.63","1,648.54","61,718.73"
2022-07-30 23:00:00,"15,295.43","2,068.09","5,079.08","1,303.15","18,447.43","4,568.07","10,108.24","1,553.08","58,422.56"
2022-07-31 00:00:00,"14,531.11","1,914.66","5,008.14","1,243.19","17,369.34","4,369.86","9,349.07","1,467.31","55,252.67"
2022-07-31 01:00:00,"13,905.90","1,810.45","4,970.25","1,185.97","16,532.83","4,104.97","8,752.69","1,397.53","52,660.59"
2022-07-31 02:00:00,"13,324.67","1,775.98","4,904.19","1,139.47","15,845.04","3,881.13","8,275.86","1,344.42","50,490.76"
2022-07-31 03:00:00,"12,861.76","1,734.53","4,872.95","1,103.15","15,370.20","3,718.07","7,917.58","1,302.84","48,881.08"
2022-07-31 04:00:00,"12,511.47","1,686.71","4,836.94","1,079.56","14,915.54","3,599.47","7,676.95","1,270.73","47,577.36"
2022-07-31 05:00:00,"12,342.99","1,676.44","4,809.12","1,065.27","14,601.42","3,532.15","7,582.59","1,248.74","46,858.72"
2022-07-31 06:00:00,"12,216.02","1,649.73","4,781.83","1,056.60","14,340.09","3,509.17","7,543.88","1,231.86","46,329.19"
2022-07-31 07:00:00,"12,241.54","1,683.25","4,751.19","1,056.62","14,316.82","3,476.75","7,519.78","1,224.87","46,270.82"
2022-07-31 08:00:00,"13,225.78","1,799.85","4,821.90","1,107.54","15,137.37","3,746.01","7,978.36","1,298.89","49,115.71"
2022-07-31 09:00:00,"14,546.09","1,944.89","4,918.43","1,193.19","16,503.65","4,115.66","8,672.08","1,396.04","53,290.03"
2022-07-31 10:00:00,"15,801.05","2,086.26","5,028.27","1,284.83","18,034.51","4,482.54","9,347.26","1,487.44","57,552.18"
2022-07-31 11:00:00,"16,998.75","2,259.53","5,113.17","1,364.95","19,590.21","4,846.56","10,042.68","1,586.51","61,802.37"
2022-07-31 12:00:00,"17,925.51","2,451.47","5,198.87","1,457.52","21,116.07","5,153.44","10,666.74","1,686.54","65,656.17"
2022-07-31 13:00:00,"18,654.90","2,551.82","5,260.06","1,559.63","22,619.86","5,393.16","11,313.29","1,768.14","69,120.85"
2022-07-31 14:00:00,"19,217.26","2,642.00","5,289.94","1,649.87","23,752.92","5,540.10","11,900.95","1,839.41","71,832.44"
2022-07-31 15:00:00,"19,588.70","2,782.28","5,304.94","1,720.58","24,596.53","5,456.35","12,359.81","1,892.43","73,701.62"
2022-07-31 16:00:00,"19,717.08","2,838.98","5,314.91","1,764.48","25,215.74","5,447.66","12,685.23","1,917.98","74,902.06"
2022-07-31 17:00:00,"19,565.58","2,850.77","5,312.42","1,796.33","25,461.11","5,512.38","12,941.34","1,936.34","75,376.26"
2022-07-31 18:00:00,"19,101.08","2,811.32","5,275.13","1,780.17","25,083.21","5,463.80","12,868.41","1,913.20","74,296.32"
2022-07-31 19:00:00,"18,313.25","2,707.99","5,217.62","1,723.77","24,198.71","5,277.93","12,528.45","1,857.19","71,824.91"
2022-07-31 20:00:00,"17,664.59","2,590.81","5,174.51","1,648.18","23,137.88","5,091.20","12,071.99","1,772.82","69,151.98"
2022-07-31 21:00:00,"17,086.28","2,460.63","5,172.90","1,581.14","22,243.13","4,945.92","11,593.87","1,705.44","66,789.31"
2022-07-31 22:00:00,"16,210.99","2,287.89","5,110.22","1,487.19","20,780.17","4,687.00","10,830.89","1,598.22","62,992.57"
2022-07-31 23:00:00,"15,258.14","2,118.61","4,979.93","1,390.45","19,332.34","4,398.53","9,968.06","1,494.96","58,941.01"
2022-08-01 00:00:00,"14,500.81","1,977.64","4,858.82","1,299.61","18,003.41","4,071.86","9,170.23","1,408.63","55,291.01"
2022-08-01 01:00:00,"13,903.82","1,849.00","4,805.10","1,241.59","16,980.39","3,870.38","8,556.25","1,343.45","52,549.99"
2022-08-01 02:00:00,"13,464.48","1,769.47","4,777.91","1,193.82","16,321.11","3,707.54","8,127.86","1,292.21","50,654.40"
2022-08-01 03:00:00,"13,245.45","1,745.30","4,773.69","1,160.91","15,917.84","3,570.60","7,766.79","1,251.01","49,431.59"
2022-08-01 04:00:00,"13,229.40","1,682.76","4,756.24","1,148.97","15,693.29","3,515.40","7,632.21","1,232.72","48,890.99"
2022-08-01 05:00:00,"13,422.37","1,714.65","4,727.28","1,163.68","15,879.78","3,561.56","7,709.02","1,226.05","49,404.39"
2022-08-01 06:00:00,"13,635.99","1,788.27","4,724.46","1,187.98","16,194.04","3,639.11","7,882.54","1,242.61","50,295.00"
2022-08-01 07:00:00,"13,836.78","1,806.82","4,688.23","1,196.96","16,298.48","3,670.88","8,031.38","1,251.98","50,781.51"
2022-08-01 08:00:00,"14,781.26","1,974.67","4,771.13","1,233.75","17,062.44","3,873.67","8,499.26","1,319.12","53,515.29"
2022-08-01 09:00:00,"15,933.61","2,118.13","4,884.19","1,284.83","18,209.76","4,211.12","9,093.89","1,410.52","57,146.05"
2022-08-01 10:00:00,"16,959.25","2,260.48","4,974.36","1,345.30","19,492.96","4,553.27","9,784.39","1,501.36","60,871.37"
2022-08-01 11:00:00,"17,888.29","2,428.73","5,083.18","1,416.67","20,859.22","4,865.60","10,441.82","1,610.73","64,594.24"
2022-08-01 12:00:00,"18,589.16","2,548.27","5,123.04","1,493.05","22,348.08","5,115.81","11,111.31","1,715.52","68,044.24"
2022-08-01 13:00:00,"19,036.27","2,737.17","5,167.61","1,576.80","23,766.22","5,357.86","11,765.47","1,815.78","71,223.18"
2022-08-01 14:00:00,"19,280.61","2,833.06","5,203.48","1,649.32","24,862.48","5,604.66","12,332.59","1,895.80","73,661.99"
2022-08-01 15:00:00,"19,542.72","2,912.15","5,265.28","1,696.58","25,637.24","5,772.54","12,776.55","1,955.81","75,558.88"
2022-08-01 16:00:00,"19,558.34","2,912.72","5,274.57","1,711.49","25,834.58","5,786.99","13,086.81","1,978.04","76,143.54"
2022-08-01 17:00:00,"19,272.09","2,922.71","5,259.66","1,707.68","25,764.66","5,715.76","13,224.37","1,972.04","75,838.97"
2022-08-01 18:00:00,"18,903.46","2,883.96","5,264.76","1,701.52","25,436.23","5,588.32","13,209.49","1,947.64","74,935.38"
2022-08-01 19:00:00,"18,338.80","2,762.51","5,240.75","1,660.90","24,495.18","5,385.31","12,863.47","1,892.08","72,639.02"
2022-08-01 20:00:00,"17,809.94","2,646.66","5,184.09","1,604.48","23,456.48","5,197.66","12,374.32","1,821.34","70,094.96"
2022-08-01 21:00:00,"17,221.37","2,517.50","5,171.12","1,541.98","22,461.52","5,049.84","11,922.33","1,755.05","67,640.72"
2022-08-01 22:00:00,"16,250.58","2,354.94","5,131.69","1,440.81","20,887.41","4,756.97","11,170.01","1,643.06","63,635.47"
2022-08-01 23:00:00,"15,268.68","2,162.32","5,019.41","1,341.46","19,286.78","4,418.63","10,294.79","1,534.11","59,326.18"
2022-08-02 00:00:00,"14,416.31","2,044.69","4,942.83","1,261.09","17,925.96","4,161.94","9,487.25","1,460.58","55,700.64"
2022-08-02 01:00:00,"13,798.00","1,946.30","4,884.95","1,198.96","16,972.50","3,974.42","8,853.48","1,386.63","53,015.24"
2022-08-02 02:00:00,"13,415.58","1,873.74","4,843.71","1,155.87","16,337.49","3,845.59","8,389.35","1,330.77","51,192.10"
2022-08-02 03:00:00,"13,265.45","1,767.11","4,814.25","1,127.98","15,952.83","3,762.12","8,069.22","1,299.44","50,058.40"
2022-08-02 04:00:00,"13,260.73","1,794.80","4,780.86","1,116.35","15,806.57","3,707.84","7,904.43","1,284.07","49,655.65"
2022-08-02 05:00:00,"13,502.28","1,807.79","4,762.08","1,129.45","16,042.68","3,739.54","7,968.23","1,281.01","50,233.06"
2022-08-02 06:00:00,"13,809.97","1,842.26","4,779.02","1,161.23","16,425.94","3,829.61","8,176.06","1,298.53","51,322.62"
2022-08-02 07:00:00,"14,017.08","1,882.42","4,762.25","1,182.96","16,562.70","3,833.35","8,315.89","1,304.46","51,861.11"
2022-08-02 08:00:00,"15,016.85","2,021.43","4,820.07","1,266.27","17,286.81","4,101.54","8,771.42","1,374.12","54,658.53"
2022-08-02 09:00:00,"16,138.16","2,190.43","4,954.73","1,365.82","18,721.08","4,493.17","9,404.44","1,475.47","58,743.29"
2022-08-02 10:00:00,"17,325.55","2,358.25","5,063.91","1,476.52","20,280.24","4,860.26","10,098.80","1,578.33","63,041.85"
2022-08-02 11:00:00,"18,444.03","2,549.69","5,168.36","1,590.62","21,747.43","5,208.57","10,831.38","1,669.09","67,209.18"
2022-08-02 12:00:00,"19,466.24","2,699.63","5,245.28","1,694.86","23,153.13","5,502.91","11,563.75","1,762.76","71,088.57"
2022-08-02 13:00:00,"20,289.16","2,861.17","5,318.97","1,785.90","24,437.08","5,777.49","12,309.01","1,854.73","74,633.51"
2022-08-02 14:00:00,"20,799.59","2,954.63","5,325.57","1,847.52","25,307.95","5,946.93","12,834.88","1,926.10","76,943.16"
2022-08-02 15:00:00,"20,944.66","2,971.71","5,229.55","1,888.89","25,721.64","6,010.31","13,197.56","1,973.72","77,938.04"
2022-08-02 16:00:00,"20,974.12","2,934.83","5,209.39","1,898.35","25,987.37","6,037.09","13,427.70","1,996.57","78,465.42"
2022-08-02 17:00:00,"20,771.96","2,920.97","5,219.17","1,893.74","25,985.36","5,974.47","13,631.10","2,005.69","78,402.46"
2022-08-02 18:00:00,"20,284.71","2,938.38","5,249.91","1,877.98","25,828.07","5,859.98","13,664.49","2,008.09","77,711.61"
2022-08-02 19:00:00,"19,527.48","2,868.24","5,267.02","1,823.11","25,008.28","5,644.51","13,292.49","1,946.90","75,378.04"
2022-08-02 20:00:00,"18,697.36","2,735.92","5,228.35","1,736.92","23,979.21","5,450.71","12,736.48","1,870.03","72,434.99"
2022-08-02 21:00:00,"18,042.36","2,611.72","5,273.32","1,660.52","23,040.87","5,321.78","12,279.40","1,803.01","70,032.99"
2022-08-02 22:00:00,"17,118.63","2,436.16","5,266.66","1,554.17","21,628.47","5,049.11","11,416.78","1,693.81","66,163.79"
2022-08-02 23:00:00,"16,152.13","2,265.64","5,176.63","1,444.52","20,067.16","4,739.84","10,439.43","1,582.41","61,867.75"
2022-08-03 00:00:00,"15,267.85","2,130.22","5,096.26","1,346.40","18,784.74","4,441.84","9,581.67","1,493.74","58,142.72"
2022-08-03 01:00:00,"14,579.12","1,994.68","5,035.73","1,279.59","17,750.59","4,225.29","8,887.85","1,421.43","55,174.28"
2022-08-03 02:00:00,"14,053.96","1,914.90","4,990.83","1,229.60","17,126.22","4,075.43","8,452.32","1,371.65","53,214.92"
2022-08-03 03:00:00,"13,714.09","1,854.18","4,923.58","1,191.31","16,646.29","3,977.08","8,154.40","1,336.24","51,797.17"
2022-08-03 04:00:00,"13,638.88","1,786.94","4,916.52","1,172.75","16,439.25","3,939.53","8,062.74","1,310.41","51,267.03"
2022-08-03 05:00:00,"13,872.96","1,775.32","4,899.75","1,181.27","16,486.80","3,990.74","8,164.80","1,303.26","51,674.90"
2022-08-03 06:00:00,"14,124.67","1,814.65","4,895.45","1,208.03","16,655.26","4,085.66","8,352.11","1,329.55","52,465.38"
2022-08-03 07:00:00,"14,272.61","1,838.96","4,895.86","1,224.47","16,734.84","4,092.87","8,498.77","1,340.51","52,898.89"
2022-08-03 08:00:00,"15,166.17","1,948.27","4,943.12","1,300.89","17,503.63","4,313.55","8,828.14","1,399.33","55,403.09"
2022-08-03 09:00:00,"16,396.28","2,107.37","5,030.78","1,384.56","18,767.66","4,654.69","9,442.17","1,493.29","59,276.81"
2022-08-03 10:00:00,"17,605.40","2,291.90","5,132.97","1,492.77","20,199.11","4,997.73","10,190.56","1,589.97","63,500.41"
2022-08-03 11:00:00,"18,748.59","2,477.16","5,233.71","1,605.21","21,627.35","5,314.71","10,976.24","1,706.30","67,689.27"
2022-08-03 12:00:00,"19,684.70","2,638.99","5,301.99","1,714.23","23,100.18","5,577.24","11,713.32","1,805.02","71,535.67"
2022-08-03 13:00:00,"20,416.80","2,784.79","5,315.33","1,823.02","24,337.54","5,829.35","12,403.38","1,900.92","74,811.13"
2022-08-03 14:00:00,"20,872.16","2,892.80","5,306.85","1,904.68","25,487.57","6,040.94","12,816.50","1,976.87","77,298.37"
2022-08-03 15:00:00,"20,609.74","2,932.91","5,272.84","1,947.63","26,019.39","6,085.75","13,170.53","2,019.43","78,058.22"
2022-08-03 16:00:00,"20,359.43","2,943.72","5,283.61","1,956.09","26,230.09","6,064.76","13,329.88","2,053.75","78,221.33"
2022-08-03 17:00:00,"19,949.21","2,935.65","5,287.93","1,945.81","26,233.25","6,029.77","13,525.31","2,044.92","77,951.84"
2022-08-03 18:00:00,"19,165.32","2,898.37","5,285.84","1,924.52","25,911.91","5,925.23","13,549.23","2,029.65","76,690.07"
2022-08-03 19:00:00,"18,434.31","2,791.48","5,266.40","1,865.33","24,993.72","5,710.71","13,274.42","1,970.71","74,307.08"
2022-08-03 20:00:00,"17,908.54","2,633.23","5,226.33","1,774.60","23,900.92","5,580.48","12,870.00","1,889.97","71,784.07"
2022-08-03 21:00:00,"17,387.05","2,493.12","5,322.49","1,695.27","23,019.90","5,437.59","12,373.14","1,824.20","69,552.76"
2022-08-03 22:00:00,"16,500.49","2,319.86","5,287.35","1,579.73","21,512.54","5,212.63","11,516.84","1,717.32","65,646.76"
2022-08-03 23:00:00,"15,599.01","2,158.41","5,198.09","1,481.41","20,034.52","4,750.32","10,583.46","1,618.98","61,424.20"
2022-08-04 00:00:00,"14,830.53","2,013.77","5,157.33","1,397.15","18,799.53","4,436.49","9,720.25","1,529.89","57,884.94"
2022-08-04 01:00:00,"14,154.31","1,905.55","5,075.87","1,326.30","17,799.33","4,215.16","9,118.02","1,463.57","55,058.12"
2022-08-04 02:00:00,"13,642.29","1,823.95","5,021.63","1,271.80","16,987.14","4,055.47","8,624.15","1,406.50","52,832.92"
2022-08-04 03:00:00,"13,364.17","1,762.88","4,967.98","1,233.60","16,378.87","3,947.35","8,344.22","1,363.08","51,362.16"
2022-08-04 04:00:00,"13,345.08","1,734.00","4,928.10","1,203.86","16,036.71","3,899.09","8,211.75","1,336.52","50,695.11"
2022-08-04 05:00:00,"13,597.63","1,743.40","4,904.30","1,208.98","16,164.56","3,948.37","8,291.14","1,331.48","51,189.85"
2022-08-04 06:00:00,"13,737.57","1,772.85","4,893.34","1,230.32","16,355.30","4,085.66","8,496.37","1,342.70","51,914.11"
2022-08-04 07:00:00,"13,857.06","1,802.47","4,864.19","1,233.93","16,396.19","4,075.51","8,600.49","1,334.64","52,164.49"
2022-08-04 08:00:00,"14,818.00","1,927.24","4,910.11","1,295.05","17,273.20","4,298.39","8,876.71","1,391.25","54,789.95"
2022-08-04 09:00:00,"16,003.79","2,092.19","5,000.27","1,410.37","18,506.81","4,679.13","9,489.02","1,481.04","58,662.62"
2022-08-04 10:00:00,"17,236.09","2,269.88","5,083.92","1,531.27","20,000.03","4,991.07","10,223.66","1,583.10","62,919.02"
2022-08-04 11:00:00,"18,414.21","2,451.15","5,160.08","1,649.46","21,557.80","5,314.92","10,979.15","1,699.29","67,226.06"
