time,temp_2m_south,temp_2m_north,temp_2m_east,temp_2m_west
2023-04-16 08:00:00,70.57749199999999,53.471948000000076,65.43496400000006,58.204076000000086
2023-04-16 09:00:00,67.26016400000009,50.96233400000009,63.883634000000065,54.46976000000002
2023-04-16 10:00:00,63.49344800000007,46.73057,60.41656400000005,49.36564400000001
2023-04-16 11:00:00,63.41550800000009,46.08577400000007,59.99579600000002,48.978752000000085
2023-04-16 12:00:00,62.69252,45.44258000000009,59.27601200000002,48.350066000000005
2023-04-16 13:00:00,62.82410000000002,47.187104000000076,59.22883400000004,48.533594000000036
2023-04-16 14:00:00,64.283648,53.20590800000004,60.73478600000002,51.987308000000006
2023-04-16 15:00:00,68.30304800000002,59.70959600000003,64.1876,59.80928000000006
2023-04-16 16:00:00,69.79010000000002,62.36861000000007,65.92064000000003,61.843532000000025
2023-04-16 17:00:00,71.70431,64.87350799999999,68.28431000000005,64.41404000000006
2023-04-16 18:00:00,73.37741000000004,66.68537000000002,70.0091600000001,66.37253000000007
2023-04-16 19:00:00,74.386724,68.36693000000008,71.19563000000001,67.96439600000005
2023-04-16 20:00:00,75.43580000000006,69.85882400000006,72.23318600000007,69.92654000000006
2023-04-16 21:00:00,77.05490000000003,71.39516000000006,73.017554,73.52582000000004
2023-04-16 22:00:00,76.03532600000008,71.83148000000001,72.97399399999999,73.96394000000005
2023-04-16 23:00:00,76.47800000000007,71.67164000000002,72.52304000000005,74.52816800000008
2023-04-17 00:00:00,75.40093400000009,70.81336400000006,71.49227000000003,74.00159600000003
2023-04-17 01:00:00,73.31291600000009,67.34399000000005,67.51292,73.33484000000009
2023-04-17 02:00:00,71.32092800000002,63.725972,65.61482000000007,71.56922000000006
2023-04-17 03:00:00,66.41560400000009,58.05960800000007,62.85074000000009,63.67874000000005
2023-04-17 04:00:00,64.30632800000004,56.63852600000007,61.82803400000007,61.67669000000002
2023-04-17 05:00:00,63.571514000000036,53.94583400000003,59.28557000000004,61.27970000000001
2023-04-17 06:00:00,62.83670000000003,53.66462000000005,58.09992800000008,59.90257400000005
2023-04-17 07:00:00,61.683566000000056,53.22909200000004,57.90662600000006,58.84421000000002
2023-04-17 08:00:00,61.054592000000085,51.967634000000054,55.70564000000002,58.083800000000075
2023-04-17 09:00:00,59.050040000000024,52.114856000000074,54.560300000000005,56.57799200000004
2023-04-17 10:00:00,56.09454800000007,47.571134000000065,53.114720000000055,51.85076000000005
2023-04-17 11:00:00,56.30696600000001,47.569046000000014,53.18679200000001,51.59652800000008
2023-04-17 12:00:00,56.17760000000003,47.18192000000007,53.03678000000008,51.62255600000005
2023-04-17 13:00:00,57.45974000000008,49.47825200000004,54.761414000000045,52.48724
2023-04-17 14:00:00,62.04326000000009,57.17156000000008,61.138256000000034,56.23979000000007
2023-04-17 15:00:00,68.89866800000009,67.10360000000001,68.22669200000003,66.23492000000003
2023-04-17 16:00:00,71.05924400000005,71.511494,70.595726,68.15083999999999
2023-04-17 17:00:00,73.78412000000006,75.09743600000009,72.48857000000001,72.04685000000008
2023-04-17 18:00:00,75.36653600000007,76.94450600000003,73.39240400000004,74.02775
2023-04-17 19:00:00,76.85276000000002,78.25847000000006,74.27987600000006,75.80539400000006
2023-04-17 20:00:00,77.56412,79.07282600000009,74.59739600000006,77.31903200000008
2023-04-17 21:00:00,78.37700000000008,79.84187600000001,74.78384,80.57708600000004
2023-04-17 22:00:00,78.14894000000002,78.43771400000006,73.58878400000006,80.12012000000003
2023-04-17 23:00:00,77.28717200000008,77.74606400000005,72.78310400000002,79.71962000000009
2023-04-18 00:00:00,76.38069200000008,76.39678400000007,71.12228,79.34234000000005
2023-04-18 01:00:00,74.99516000000006,74.31317600000008,68.23180400000001,77.41940000000001
2023-04-18 02:00:00,73.50530000000006,71.73791600000008,66.35555600000006,76.56548000000001
2023-04-18 03:00:00,70.725812,68.26172,64.59926000000002,71.01068000000008
2023-04-18 04:00:00,69.59213600000001,67.14404600000002,64.24678400000008,69.88519400000008
2023-04-18 05:00:00,68.72437400000007,65.53317200000004,62.94299000000005,68.66657600000009
2023-04-18 06:00:00,68.32202,64.19768000000003,61.48238000000009,67.86134600000004
2023-04-18 07:00:00,67.96976000000002,63.58897400000005,60.85922000000007,67.46297000000006
2023-04-18 08:00:00,68.08184600000004,62.37235400000003,61.08749600000009,66.48634400000003
2023-04-18 09:00:00,67.30581200000005,60.60052400000002,61.75826600000003,63.64940000000005
2023-04-18 10:00:00,67.30970000000005,59.447084,63.14858600000004,60.971432000000085
2023-04-18 11:00:00,67.22918600000003,59.337986,63.11750000000004,60.643165999999994
2023-04-18 12:00:00,67.399646,58.863866000000016,63.50738000000009,60.660680000000085
2023-04-18 13:00:00,67.858484,60.36053000000002,64.32350000000007,61.115954000000066
2023-04-18 14:00:00,68.57297600000005,63.802544000000054,65.93032400000004,63.56289200000001
2023-04-18 15:00:00,71.62502000000006,68.34110000000001,68.82605600000007,70.295468
2023-04-18 16:00:00,73.37246000000006,71.52501200000003,69.47000600000008,77.19180800000001
2023-04-18 17:00:00,76.02152000000005,73.75100000000009,71.20826600000002,80.45052800000003
2023-04-18 18:00:00,77.09694800000008,75.49798999999999,72.383972,82.28062400000007
2023-04-18 19:00:00,79.14133400000004,76.68116600000005,74.46808400000005,83.34914000000005
2023-04-18 20:00:00,80.10093200000009,76.65166400000004,75.36824600000004,84.55704800000007
2023-04-18 21:00:00,80.26095200000002,77.02268000000004,74.45030000000003,85.98120800000007
2023-04-18 22:00:00,81.48005600000002,77.19076400000009,74.17061600000007,86.99770400000001
2023-04-18 23:00:00,81.20627600000009,77.03960000000009,73.66679600000006,86.80236800000002
2023-04-19 00:00:00,80.21706800000001,76.26524000000006,73.24172600000006,86.15170400000007
2023-04-19 01:00:00,78.62003600000007,74.72300000000003,71.36769200000003,84.576326
2023-04-19 02:00:00,77.01267200000004,72.78128600000001,70.17548000000008,81.08920400000007
2023-04-19 03:00:00,74.19524,70.03148000000002,69.01309400000004,73.74632000000004
2023-04-19 04:00:00,73.27018400000003,69.45396800000006,68.32425199999999,72.51213200000007
2023-04-19 05:00:00,72.94262,68.80532000000002,67.65332000000005,71.63679200000001
2023-04-19 06:00:00,72.93434000000005,68.66351600000004,67.18244000000007,70.58129000000002
2023-04-19 07:00:00,72.58503200000008,68.08177400000002,66.83522000000006,69.18569600000004
2023-04-19 08:00:00,72.49593200000004,67.90928000000005,66.66213200000007,68.55056600000005
2023-04-19 09:00:00,70.52871200000007,67.32388400000005,66.70616000000003,66.64344800000006
2023-04-19 10:00:00,70.690316,66.84362600000001,66.73865000000005,63.196988
2023-04-19 11:00:00,70.85253200000002,67.00787600000002,66.93551600000008,63.20001200000004
2023-04-19 12:00:00,70.958066,67.23060800000002,67.03379600000007,63.18950000000008
2023-04-19 13:00:00,71.124386,67.609976,68.28326600000003,63.11804000000001
2023-04-19 14:00:00,71.91453200000008,69.447992,71.07659600000002,65.75597600000006
2023-04-19 15:00:00,75.35654600000001,74.07487400000001,74.93324000000004,74.897474
2023-04-19 16:00:00,76.45560800000001,76.54483400000005,77.02736000000009,78.20042
2023-04-19 17:00:00,78.34114400000006,79.43136800000006,78.39278600000003,80.66894000000009
2023-04-19 18:00:00,79.67636600000002,81.27971600000006,79.59912800000001,81.67766000000002
2023-04-19 19:00:00,80.99632400000004,83.14871000000002,80.27083400000004,83.24785400000007
2023-04-19 20:00:00,81.65102000000005,84.23465,80.46914000000001,84.41204000000008
2023-04-19 21:00:00,83.01835400000007,85.58762000000007,80.25760400000009,86.73987200000002
2023-04-19 22:00:00,82.702886,84.95591000000005,79.01537000000006,86.67240799999999
2023-04-19 23:00:00,82.0344200000001,83.88473000000005,78.20815999999999,86.60857999999999
2023-04-20 00:00:00,81.07426400000003,82.96836800000003,76.74445400000008,85.81280000000002
2023-04-20 01:00:00,79.75036400000002,80.67425000000009,74.58519200000008,84.76804400000002
2023-04-20 02:00:00,78.39991400000004,78.64480400000005,73.42016000000005,82.779728
2023-04-20 03:00:00,75.87543200000003,75.62060600000004,72.57056000000009,75.99842600000004
2023-04-20 04:00:00,74.55169400000003,74.62907600000008,71.91941000000004,74.48648000000006
2023-04-20 05:00:00,74.15117600000004,73.80363200000002,71.46689000000006,73.63499000000004
2023-04-20 06:00:00,74.05471400000006,73.09112000000007,71.31318800000003,72.42753200000001
2023-04-20 07:00:00,73.54121000000006,72.58265600000004,71.21278400000008,71.117132
2023-04-20 08:00:00,73.49458999999999,71.81499199999999,71.16058400000009,69.88667000000004
2023-04-20 09:00:00,73.28516000000008,71.10186800000007,71.62682000000002,67.40810600000003
2023-04-20 10:00:00,73.14065600000005,70.61039600000001,71.56428800000002,63.533174000000045
2023-04-20 11:00:00,73.28330600000005,69.38949200000005,71.71466000000007,62.73590000000006
2023-04-20 12:00:00,73.27518800000009,68.845496,71.81895200000002,62.03354000000007
2023-04-20 13:00:00,73.40894600000003,68.87510600000003,71.95089200000005,62.25396800000006
2023-04-20 14:00:00,73.88240000000005,69.85868,73.59403999999999,63.495860000000015
2023-04-20 15:00:00,76.89056000000005,71.702816,75.88490000000007,69.17324000000006
2023-04-20 16:00:00,77.88758000000004,73.23436400000001,76.517744,71.42442800000003
2023-04-20 17:00:00,79.63237400000007,74.650064,77.50036400000002,73.17203000000003
2023-04-20 18:00:00,80.87009000000003,75.44345000000007,77.76050000000002,75.18218000000007
2023-04-20 19:00:00,82.36054400000006,74.58998000000005,77.16945200000006,76.57897999999999
2023-04-20 20:00:00,83.54998400000005,76.40931200000006,76.29368000000008,78.41624000000004
