timestamp,dhi_south,dni_south,ghi_south,relative_humidity_south,solar_zenith_angle_south,dhi_north,dni_north,ghi_north,relative_humidity_north,solar_zenith_angle_north,dhi_west,dni_west,ghi_west,relative_humidity_west,solar_zenith_angle_west,dhi_east,dni_east,ghi_east,relative_humidity_east,solar_zenith_angle_east
2021-01-01 00:00:00,0.0,0.0,0.0,70.73,99.346,0.0,0.0,0.0,98.087,102.303,0.0,0.0,0.0,67.635,98.465,0.0,0.0,0.0,92.83,102.59
2021-01-01 01:00:00,0.0,0.0,0.0,73.822,111.896,0.0,0.0,0.0,98.16,114.463,0.0,0.0,0.0,67.977,110.432,0.0,0.0,0.0,90.72,115.05
2021-01-01 02:00:00,0.0,0.0,0.0,76.624,124.788,0.0,0.0,0.0,98.193,126.957,0.0,0.0,0.0,69.407,122.785,0.0,0.0,0.0,88.99,127.83
2021-01-01 03:00:00,0.0,0.0,0.0,78.376,137.9,0.0,0.0,0.0,98.277,139.607,0.0,0.0,0.0,71.427,135.348,0.0,0.0,0.0,88.29,140.78
2021-01-01 04:00:00,0.0,0.0,0.0,78.968,151.09,0.0,0.0,0.0,97.187,152.173,0.0,0.0,0.0,72.698,147.903,0.0,0.0,0.0,89.33,153.72
2021-01-01 05:00:00,0.0,0.0,0.0,80.172,164.112,0.0,0.0,0.0,95.613,163.97,0.0,0.0,0.0,73.153,159.985,0.0,0.0,0.0,89.63,166.12
2021-01-01 06:00:00,0.0,0.0,0.0,81.542,174.502,0.0,0.0,0.0,95.43,170.603,0.0,0.0,0.0,72.58,169.262,0.0,0.0,0.0,88.89,172.83
2021-01-01 07:00:00,0.0,0.0,0.0,81.938,166.788,0.0,0.0,0.0,95.303,163.57,0.0,0.0,0.0,71.443,166.67,0.0,0.0,0.0,88.16,163.59
2021-01-01 08:00:00,0.0,0.0,0.0,82.186,153.898,0.0,0.0,0.0,94.447,151.72,0.0,0.0,0.0,69.858,155.688,0.0,0.0,0.0,86.12,150.97
2021-01-01 09:00:00,0.0,0.0,0.0,82.59,140.708,0.0,0.0,0.0,93.583,139.14,0.0,0.0,0.0,69.232,143.312,0.0,0.0,0.0,84.79,138.0
2021-01-01 10:00:00,0.0,0.0,0.0,82.94,127.568,0.0,0.0,0.0,92.067,126.493,0.0,0.0,0.0,69.29,130.712,0.0,0.0,0.0,85.36,125.07
2021-01-01 11:00:00,0.0,0.0,0.0,83.184,114.61,0.0,0.0,0.0,90.803,114.003,0.0,0.0,0.0,69.443,118.2,0.0,0.0,0.0,86.31,112.35
2021-01-01 12:00:00,0.0,0.0,0.0,82.436,101.97,0.0,0.0,0.0,89.763,101.853,0.0,0.0,0.0,69.753,105.963,0.0,0.0,0.0,86.44,99.97
2021-01-01 13:00:00,4.2,0.0,4.2,75.978,89.464,1.667,0.0,1.667,86.463,89.92,0.0,0.0,0.0,67.733,94.192,16.0,231.0,25.0,82.32,87.85
2021-01-01 14:00:00,48.8,550.0,157.6,64.062,78.316,36.333,0.333,36.333,81.37,79.36,44.667,287.0,79.833,62.863,83.015,50.0,682.0,202.0,70.12,77.08
2021-01-01 15:00:00,85.8,557.8,287.4,52.994,68.07,90.333,1.0,90.667,74.36,69.847,110.833,434.5,238.667,59.125,73.11,65.0,845.0,390.0,59.99,67.37
2021-01-01 16:00:00,118.8,623.4,427.8,46.536,59.536,150.0,6.667,153.0,69.56,62.143,162.833,449.667,356.333,55.068,64.767,286.0,259.0,417.0,55.28,59.55
2021-01-01 17:00:00,120.0,666.0,508.4,43.038,53.59,130.0,0.0,130.0,66.133,57.03,130.833,666.0,476.167,49.635,58.735,79.0,946.0,629.0,53.28,54.47
2021-01-01 18:00:00,105.2,783.4,590.8,40.748,51.148,140.667,0.0,141.0,64.71,55.25,143.667,675.667,524.333,45.415,55.8,147.0,704.0,571.0,52.61,52.93
2021-01-01 19:00:00,141.0,654.8,532.2,39.2,52.712,75.333,0.0,75.333,64.587,57.127,119.333,655.0,483.667,42.855,56.445,124.0,736.0,543.0,52.6,55.24
2021-01-01 20:00:00,121.4,589.4,430.0,38.77,57.952,64.0,0.0,64.0,65.497,62.317,137.333,490.5,384.5,41.467,60.565,210.0,324.0,367.0,53.98,60.95
2021-01-01 21:00:00,97.0,523.0,307.4,39.972,65.992,40.333,0.0,40.333,68.2,70.08,121.0,291.5,235.667,41.655,67.513,124.0,579.0,329.0,57.96,69.22
2021-01-01 22:00:00,84.0,352.8,169.8,46.41,75.924,8.333,0.0,8.333,74.32,79.63,42.0,254.667,109.667,48.1,76.5,77.0,16.0,80.0,70.67,79.22
2021-01-01 23:00:00,19.6,185.8,30.0,59.996,86.95,0.0,0.0,0.0,83.26,90.197,17.333,143.667,30.0,60.877,86.732,0.0,0.0,0.0,87.49,89.93
2021-01-02 00:00:00,0.0,0.0,0.0,64.754,99.21,0.0,0.0,0.0,87.763,102.167,0.0,0.0,0.0,58.63,98.328,0.0,0.0,0.0,90.71,102.46
2021-01-02 01:00:00,0.0,0.0,0.0,68.038,111.76,0.0,0.0,0.0,90.51,114.33,0.0,0.0,0.0,59.24,110.293,0.0,0.0,0.0,93.82,114.92
2021-01-02 02:00:00,0.0,0.0,0.0,70.632,124.658,0.0,0.0,0.0,92.437,126.823,0.0,0.0,0.0,59.852,122.652,0.0,0.0,0.0,96.97,127.7
2021-01-02 03:00:00,0.0,0.0,0.0,73.254,137.77,0.0,0.0,0.0,94.267,139.473,0.0,0.0,0.0,60.25,135.213,0.0,0.0,0.0,99.81,140.65
2021-01-02 04:00:00,0.0,0.0,0.0,75.88,150.962,0.0,0.0,0.0,95.797,152.037,0.0,0.0,0.0,60.695,147.77,0.0,0.0,0.0,100.0,153.59
2021-01-02 05:00:00,0.0,0.0,0.0,78.022,163.98,0.0,0.0,0.0,97.2,163.833,0.0,0.0,0.0,60.753,159.847,0.0,0.0,0.0,100.0,165.99
2021-01-02 06:00:00,0.0,0.0,0.0,79.636,174.39,0.0,0.0,0.0,98.24,170.517,0.0,0.0,0.0,60.442,169.14,0.0,0.0,0.0,100.0,172.77
2021-01-02 07:00:00,0.0,0.0,0.0,80.616,166.844,0.0,0.0,0.0,98.373,163.597,0.0,0.0,0.0,60.042,166.675,0.0,0.0,0.0,100.0,163.64
2021-01-02 08:00:00,0.0,0.0,0.0,81.25,153.976,0.0,0.0,0.0,97.617,151.777,0.0,0.0,0.0,59.742,155.738,0.0,0.0,0.0,100.0,151.04
2021-01-02 09:00:00,0.0,0.0,0.0,81.916,140.784,0.0,0.0,0.0,96.64,139.207,0.0,0.0,0.0,60.373,143.373,0.0,0.0,0.0,100.0,138.07
2021-01-02 10:00:00,0.0,0.0,0.0,83.016,127.638,0.0,0.0,0.0,95.3,126.557,0.0,0.0,0.0,61.935,130.772,0.0,0.0,0.0,100.0,125.14
2021-01-02 11:00:00,0.0,0.0,0.0,84.048,114.676,0.0,0.0,0.0,93.803,114.063,0.0,0.0,0.0,63.733,118.258,0.0,0.0,0.0,100.0,112.41
2021-01-02 12:00:00,0.0,0.0,0.0,84.242,102.028,0.0,0.0,0.0,91.987,101.9,0.0,0.0,0.0,64.495,106.012,0.0,0.0,0.0,100.0,100.02
2021-01-02 13:00:00,4.6,28.2,5.4,76.984,89.506,2.333,0.0,2.333,85.597,89.95,0.0,0.0,0.0,60.292,94.227,17.0,119.0,22.0,91.2,87.88
2021-01-02 14:00:00,46.4,646.2,176.4,64.98,78.346,47.0,210.0,85.0,77.81,79.38,36.0,389.833,83.0,53.625,83.037,65.0,557.0,189.0,77.26,77.1
2021-01-02 15:00:00,62.0,838.8,374.8,54.146,68.076,87.667,279.333,183.0,68.753,69.847,50.167,816.833,287.5,49.035,73.117,76.0,785.0,378.0,64.67,67.37
2021-01-02 16:00:00,70.0,926.2,539.4,43.602,59.52,121.0,595.667,395.667,56.06,62.113,60.0,921.833,453.167,44.683,64.748,82.0,881.0,529.0,58.67,59.52
2021-01-02 17:00:00,75.4,965.2,648.6,37.644,53.534,73.0,924.667,577.0,45.58,56.97,64.333,974.0,570.667,38.775,58.687,81.0,937.0,626.0,55.06,54.41
2021-01-02 18:00:00,76.0,981.2,692.0,34.424,51.06,68.333,948.333,610.333,43.047,55.16,68.5,991.833,627.333,34.442,55.717,76.0,960.0,656.0,53.48,52.84
2021-01-02 19:00:00,75.6,969.8,664.0,32.502,52.596,66.667,939.0,577.667,42.62,57.007,67.167,993.667,618.0,32.213,56.337,71.0,953.0,616.0,53.17,55.12
2021-01-02 20:00:00,71.4,939.0,571.2,31.632,57.82,62.333,902.333,483.333,43.427,62.183,62.5,973.0,542.833,31.153,60.435,65.0,917.0,512.0,54.01,60.82
2021-01-02 21:00:00,65.0,868.2,420.0,32.15,65.852,56.333,815.0,336.0,47.633,69.94,56.167,913.333,408.167,32.63,67.378,59.0,826.0,354.0,57.44,69.08
2021-01-02 22:00:00,50.2,726.2,228.4,43.356,75.784,40.333,636.0,156.333,70.213,79.49,43.667,782.0,229.667,44.078,76.36,42.0,648.0,165.0,75.22,79.08
2021-01-02 23:00:00,19.4,284.0,36.6,56.928,86.818,0.0,0.0,0.0,64.403,90.073,17.833,384.5,45.5,56.178,86.602,0.0,0.0,0.0,80.76,89.81
2021-01-03 00:00:00,0.0,0.0,0.0,55.244,99.072,0.0,0.0,0.0,66.487,102.027,0.0,0.0,0.0,55.888,98.187,0.0,0.0,0.0,72.48,102.32
2021-01-03 01:00:00,0.0,0.0,0.0,56.658,111.628,0.0,0.0,0.0,73.63,114.193,0.0,0.0,0.0,55.78,110.153,0.0,0.0,0.0,67.72,114.78
2021-01-03 02:00:00,0.0,0.0,0.0,58.144,124.528,0.0,0.0,0.0,78.067,126.687,0.0,0.0,0.0,55.912,122.515,0.0,0.0,0.0,71.41,127.56
2021-01-03 03:00:00,0.0,0.0,0.0,59.418,137.642,0.0,0.0,0.0,80.297,139.337,0.0,0.0,0.0,56.222,135.077,0.0,0.0,0.0,80.88,140.51
2021-01-03 04:00:00,0.0,0.0,0.0,60.852,150.836,0.0,0.0,0.0,81.34,151.903,0.0,0.0,0.0,57.467,147.633,0.0,0.0,0.0,88.27,153.45
2021-01-03 05:00:00,0.0,0.0,0.0,63.17,163.844,0.0,0.0,0.0,83.337,163.687,0.0,0.0,0.0,59.43,159.708,0.0,0.0,0.0,92.48,165.84
2021-01-03 06:00:00,0.0,0.0,0.0,66.238,174.27,0.0,0.0,0.0,87.32,170.423,0.0,0.0,0.0,61.743,169.012,0.0,0.0,0.0,94.32,172.69
2021-01-03 07:00:00,0.0,0.0,0.0,69.166,166.894,0.0,0.0,0.0,91.31,163.623,0.0,0.0,0.0,63.675,166.667,0.0,0.0,0.0,95.61,163.69
2021-01-03 08:00:00,0.0,0.0,0.0,70.794,154.046,0.0,0.0,0.0,93.66,151.83,0.0,0.0,0.0,65.127,155.782,0.0,0.0,0.0,96.45,151.1
2021-01-03 09:00:00,0.0,0.0,0.0,71.968,140.856,0.0,0.0,0.0,93.463,139.263,0.0,0.0,0.0,66.925,143.432,0.0,0.0,0.0,98.04,138.14
2021-01-03 10:00:00,0.0,0.0,0.0,73.49,127.706,0.0,0.0,0.0,92.817,126.613,0.0,0.0,0.0,68.233,130.832,0.0,0.0,0.0,99.81,125.2
2021-01-03 11:00:00,0.0,0.0,0.0,75.194,114.738,0.0,0.0,0.0,93.787,114.11,0.0,0.0,0.0,69.042,118.312,0.0,0.0,0.0,100.0,112.46
2021-01-03 12:00:00,0.0,0.0,0.0,76.438,102.08,0.0,0.0,0.0,94.043,101.94,0.0,0.0,0.0,69.738,106.057,0.0,0.0,0.0,100.0,100.07
2021-01-03 13:00:00,3.4,0.0,3.4,70.696,89.546,2.0,0.0,2.0,86.057,89.977,0.0,0.0,0.0,66.447,94.262,15.0,276.0,25.0,88.38,87.91
2021-01-03 14:00:00,54.4,537.8,159.8,61.908,78.37,43.333,625.667,159.0,75.533,79.393,29.833,582.167,100.833,59.193,83.057,92.0,17.0,96.0,78.05,77.11
2021-01-03 15:00:00,63.2,835.6,374.4,51.97,68.08,60.667,814.0,341.333,65.067,69.837,48.333,831.0,290.167,51.218,73.115,167.0,334.0,296.0,68.06,67.37
2021-01-03 16:00:00,117.2,756.6,496.0,44.496,59.496,69.0,901.333,491.0,54.767,62.077,58.0,930.667,455.5,43.288,64.718,166.0,622.0,482.0,59.06,59.49
2021-01-03 17:00:00,77.6,954.4,645.0,38.704,53.476,74.0,941.0,587.333,46.783,56.903,63.333,978.833,573.0,36.25,58.628,74.0,954.0,630.0,54.31,54.34
2021-01-03 18:00:00,83.8,956.6,685.6,36.108,50.966,76.0,949.667,619.667,43.14,55.06,67.833,993.333,628.667,31.598,55.627,77.0,955.0,655.0,52.11,52.74
2021-01-03 19:00:00,122.6,817.6,616.4,35.452,52.472,75.0,934.0,585.667,41.967,56.883,66.333,989.833,617.0,29.067,56.222,76.0,939.0,615.0,52.26,55.0
2021-01-03 20:00:00,114.4,775.4,525.0,35.668,57.682,95.333,783.333,463.333,43.227,62.047,62.5,960.667,539.0,28.028,60.303,72.0,896.0,511.0,54.18,60.68
2021-01-03 21:00:00,94.8,682.8,372.0,37.754,65.706,62.667,800.0,339.0,50.44,69.797,57.833,894.833,404.667,29.885,67.235,63.0,805.0,352.0,61.64,68.94
2021-01-03 22:00:00,55.2,682.8,224.6,51.192,75.638,44.333,610.333,157.667,69.97,79.343,44.833,760.667,227.833,44.047,76.217,45.0,614.0,163.0,82.96,78.94
2021-01-03 23:00:00,21.2,289.0,38.6,62.166,86.684,0.0,0.0,0.0,76.88,89.947,19.5,290.667,41.833,53.122,86.465,0.0,0.0,0.0,87.62,89.7
2021-01-04 00:00:00,0.0,0.0,0.0,63.8,98.934,0.0,0.0,0.0,79.007,101.887,0.0,0.0,0.0,52.47,98.045,0.0,0.0,0.0,88.7,102.18
2021-01-04 01:00:00,0.0,0.0,0.0,68.094,111.49,0.0,0.0,0.0,80.633,114.053,0.0,0.0,0.0,52.473,110.013,0.0,0.0,0.0,92.82,114.65
2021-01-04 02:00:00,0.0,0.0,0.0,73.044,124.394,0.0,0.0,0.0,81.913,126.55,0.0,0.0,0.0,52.248,122.377,0.0,0.0,0.0,98.6,127.43
2021-01-04 03:00:00,0.0,0.0,0.0,77.326,137.51,0.0,0.0,0.0,82.937,139.197,0.0,0.0,0.0,52.545,134.94,0.0,0.0,0.0,100.0,140.38
2021-01-04 04:00:00,0.0,0.0,0.0,80.004,150.704,0.0,0.0,0.0,83.603,151.763,0.0,0.0,0.0,53.718,147.495,0.0,0.0,0.0,100.0,153.32
2021-01-04 05:00:00,0.0,0.0,0.0,82.91,163.708,0.0,0.0,0.0,84.02,163.547,0.0,0.0,0.0,55.097,159.563,0.0,0.0,0.0,100.0,165.7
2021-01-04 06:00:00,0.0,0.0,0.0,85.666,174.14,0.0,0.0,0.0,85.243,170.32,0.0,0.0,0.0,56.762,168.88,0.0,0.0,0.0,100.0,172.6
2021-01-04 07:00:00,0.0,0.0,0.0,88.15,166.94,0.0,0.0,0.0,88.89,163.637,0.0,0.0,0.0,58.603,166.655,0.0,0.0,0.0,100.0,163.73
2021-01-04 08:00:00,0.0,0.0,0.0,89.906,154.112,0.0,0.0,0.0,92.407,151.88,0.0,0.0,0.0,60.192,155.823,0.0,0.0,0.0,100.0,151.16
2021-01-04 09:00:00,0.0,0.0,0.0,90.446,140.928,0.0,0.0,0.0,94.847,139.317,0.0,0.0,0.0,61.487,143.483,0.0,0.0,0.0,100.0,138.2
2021-01-04 10:00:00,0.0,0.0,0.0,90.206,127.774,0.0,0.0,0.0,96.397,126.667,0.0,0.0,0.0,62.852,130.882,0.0,0.0,0.0,100.0,125.26
2021-01-04 11:00:00,0.0,0.0,0.0,88.684,114.798,0.0,0.0,0.0,96.743,114.16,0.0,0.0,0.0,63.98,118.357,0.0,0.0,0.0,100.0,112.52
2021-01-04 12:00:00,0.0,0.0,0.0,86.468,102.13,0.0,0.0,0.0,96.317,101.98,0.0,0.0,0.0,64.978,106.098,0.0,0.0,0.0,100.0,100.11
2021-01-04 13:00:00,5.2,52.6,6.6,78.216,89.582,2.0,0.0,2.0,91.063,90.003,0.0,0.0,0.0,61.368,94.29,16.0,169.0,22.0,100.0,87.95
2021-01-04 14:00:00,47.2,624.2,172.8,66.294,78.39,46.0,586.667,154.0,83.637,79.403,34.5,478.333,94.833,54.205,83.07,55.0,607.0,190.0,89.38,77.13
2021-01-04 15:00:00,66.0,810.0,367.8,54.838,68.076,63.333,791.667,336.333,74.217,69.823,48.333,811.833,284.833,45.957,73.105,71.0,791.0,376.0,80.7,67.35
2021-01-04 16:00:00,75.6,893.8,529.0,49.348,59.46,71.333,885.0,486.333,65.28,62.033,58.0,913.167,448.667,39.665,64.687,81.0,867.0,522.0,74.32,59.45
2021-01-04 17:00:00,80.4,934.2,636.8,43.196,53.408,76.0,927.333,583.333,56.697,56.827,63.167,961.333,564.5,34.278,58.567,85.0,907.0,615.0,66.27,54.26
2021-01-04 18:00:00,78.0,957.0,682.0,38.298,50.862,73.0,950.333,619.0,49.23,54.957,65.167,979.5,619.667,31.072,55.532,81.0,931.0,646.0,59.41,52.63
2021-01-04 19:00:00,77.2,947.6,656.2,35.764,52.342,71.667,937.0,585.667,45.207,56.753,65.0,976.167,609.5,29.348,56.095,80.0,915.0,607.0,56.32,54.86
2021-01-04 20:00:00,73.4,914.6,564.2,35.146,57.534,67.0,899.667,490.333,45.047,61.903,61.333,949.0,533.667,29.22,60.163,75.0,875.0,506.0,55.48,60.54
2021-01-04 21:00:00,65.4,844.2,414.8,37.458,65.556,57.333,822.0,343.333,51.027,69.647,54.833,887.833,401.167,31.857,67.087,65.0,789.0,351.0,60.6,68.79
2021-01-04 22:00:00,51.2,696.8,226.0,52.028,75.49,41.0,647.667,162.333,77.337,79.2,49.833,709.5,224.167,45.455,76.067,47.0,601.0,163.0,71.92,78.79
2021-01-04 23:00:00,20.4,314.2,40.4,60.234,86.548,0.0,0.0,0.0,73.38,89.813,18.0,366.167,46.333,56.707,86.325,0.0,0.0,0.0,62.09,89.59
2021-01-05 00:00:00,0.0,0.0,0.0,62.276,98.792,0.0,0.0,0.0,74.273,101.737,0.0,0.0,0.0,57.88,97.902,0.0,0.0,0.0,64.41,102.04
2021-01-05 01:00:00,0.0,0.0,0.0,66.874,111.352,0.0,0.0,0.0,76.407,113.91,0.0,0.0,0.0,61.907,109.872,0.0,0.0,0.0,68.71,114.51
2021-01-05 02:00:00,0.0,0.0,0.0,74.39,124.258,0.0,0.0,0.0,78.77,126.407,0.0,0.0,0.0,65.837,122.235,0.0,0.0,0.0,73.84,127.29
2021-01-05 03:00:00,0.0,0.0,0.0,81.676,137.378,0.0,0.0,0.0,81.587,139.06,0.0,0.0,0.0,69.573,134.802,0.0,0.0,0.0,77.15,140.24
2021-01-05 04:00:00,0.0,0.0,0.0,85.406,150.57,0.0,0.0,0.0,84.6,151.62,0.0,0.0,0.0,72.302,147.353,0.0,0.0,0.0,80.33,153.18
2021-01-05 05:00:00,0.0,0.0,0.0,88.756,163.57,0.0,0.0,0.0,87.087,163.397,0.0,0.0,0.0,73.983,159.417,0.0,0.0,0.0,85.16,165.55
2021-01-05 06:00:00,0.0,0.0,0.0,91.26,174.0,0.0,0.0,0.0,89.723,170.207,0.0,0.0,0.0,73.79,168.735,0.0,0.0,0.0,91.42,172.51
2021-01-05 07:00:00,0.0,0.0,0.0,92.596,166.978,0.0,0.0,0.0,92.053,163.647,0.0,0.0,0.0,73.682,166.632,0.0,0.0,0.0,98.57,163.76
2021-01-05 08:00:00,0.0,0.0,0.0,93.732,154.176,0.0,0.0,0.0,94.767,151.917,0.0,0.0,0.0,74.19,155.857,0.0,0.0,0.0,100.0,151.21
2021-01-05 09:00:00,0.0,0.0,0.0,94.988,140.988,0.0,0.0,0.0,97.533,139.367,0.0,0.0,0.0,75.348,143.53,0.0,0.0,0.0,100.0,138.26
2021-01-05 10:00:00,0.0,0.0,0.0,95.986,127.832,0.0,0.0,0.0,99.487,126.713,0.0,0.0,0.0,76.753,130.932,0.0,0.0,0.0,99.22,125.31
2021-01-05 11:00:00,0.0,0.0,0.0,96.762,114.852,0.0,0.0,0.0,100.0,114.2,0.0,0.0,0.0,78.207,118.398,0.0,0.0,0.0,97.49,112.56
2021-01-05 12:00:00,0.0,0.0,0.0,95.83,102.172,0.0,0.0,0.0,99.997,102.013,0.0,0.0,0.0,79.588,106.132,0.0,0.0,0.0,95.88,100.15
2021-01-05 13:00:00,5.0,50.2,6.4,88.738,89.61,2.0,0.0,2.0,94.773,90.017,0.0,0.0,0.0,76.298,94.313,15.0,241.0,23.0,86.14,87.96
2021-01-05 14:00:00,48.8,588.2,167.2,78.138,78.402,38.333,651.333,158.667,81.593,79.403,45.833,276.333,81.5,67.937,83.077,48.0,670.0,197.0,73.84,77.13
2021-01-05 15:00:00,64.4,619.6,293.4,69.034,68.066,53.333,830.0,340.0,70.773,69.803,70.167,664.167,266.0,57.872,73.092,64.0,829.0,384.0,65.72,67.33
2021-01-05 16:00:00,107.0,687.8,454.8,63.596,59.42,61.0,910.0,489.0,58.427,61.983,119.667,658.667,403.667,49.37,64.643,74.0,901.0,533.0,58.02,59.4
2021-01-05 17:00:00,121.4,541.2,444.6,62.034,53.334,66.333,944.333,584.333,44.38,56.743,162.333,614.333,488.667,40.555,58.493,80.0,932.0,626.0,49.78,54.18
2021-01-05 18:00:00,181.4,559.6,536.8,59.968,50.75,74.0,940.333,615.333,40.693,54.843,148.0,705.167,551.667,35.002,55.425,82.0,936.0,652.0,48.75,52.51
2021-01-05 19:00:00,146.0,736.2,597.0,58.056,52.206,75.0,924.333,583.333,40.25,56.617,160.0,634.0,520.0,31.958,55.967,83.0,916.0,612.0,49.89,54.72
2021-01-05 20:00:00,122.6,676.4,491.2,57.25,57.384,72.333,875.667,486.333,42.233,61.753,129.0,703.0,485.5,30.96,60.017,79.0,866.0,507.0,53.18,60.38
2021-01-05 21:00:00,98.0,624.2,359.4,59.514,65.404,65.667,776.667,337.333,50.02,69.493,112.833,431.667,284.667,33.108,66.933,68.0,777.0,352.0,61.5,68.64
2021-01-05 22:00:00,81.0,484.0,202.8,69.432,75.338,75.0,391.0,148.0,75.117,79.043,109.667,319.667,186.333,43.57,75.913,49.0,588.0,164.0,83.89,78.64
2021-01-05 23:00:00,23.6,139.2,32.2,81.072,86.406,2.0,0.0,2.0,79.73,89.473,30.5,7.5,31.167,54.927,86.182,0.0,0.0,0.0,90.72,89.45
2021-01-06 00:00:00,0.0,0.0,0.0,85.11,98.65,0.0,0.0,0.0,80.86,101.593,0.0,0.0,0.0,56.905,97.752,0.0,0.0,0.0,90.89,101.89
2021-01-06 01:00:00,0.0,0.0,0.0,89.692,111.212,0.0,0.0,0.0,82.693,113.767,0.0,0.0,0.0,58.98,109.728,0.0,0.0,0.0,92.53,114.37
2021-01-06 02:00:00,0.0,0.0,0.0,92.618,124.126,0.0,0.0,0.0,83.793,126.267,0.0,0.0,0.0,60.837,122.093,0.0,0.0,0.0,93.86,127.15
2021-01-06 03:00:00,0.0,0.0,0.0,94.454,137.246,0.0,0.0,0.0,84.783,138.92,0.0,0.0,0.0,62.892,134.662,0.0,0.0,0.0,95.12,140.11
2021-01-06 04:00:00,0.0,0.0,0.0,96.136,150.44,0.0,0.0,0.0,87.26,151.473,0.0,0.0,0.0,65.853,147.212,0.0,0.0,0.0,96.4,153.04
2021-01-06 05:00:00,0.0,0.0,0.0,98.036,163.43,0.0,0.0,0.0,89.717,163.237,0.0,0.0,0.0,69.303,159.267,0.0,0.0,0.0,96.4,165.4
2021-01-06 06:00:00,0.0,0.0,0.0,99.988,173.86,0.0,0.0,0.0,91.927,170.09,0.0,0.0,0.0,72.362,168.592,0.0,0.0,0.0,97.83,172.4
2021-01-06 07:00:00,0.0,0.0,0.0,100.0,167.014,0.0,0.0,0.0,93.42,163.647,0.0,0.0,0.0,74.288,166.603,0.0,0.0,0.0,98.91,163.79
2021-01-06 08:00:00,0.0,0.0,0.0,99.832,154.234,0.0,0.0,0.0,94.637,151.957,0.0,0.0,0.0,74.538,155.883,0.0,0.0,0.0,100.0,151.27
2021-01-06 09:00:00,0.0,0.0,0.0,99.736,141.052,0.0,0.0,0.0,94.723,139.413,0.0,0.0,0.0,73.89,143.57,0.0,0.0,0.0,100.0,138.31
2021-01-06 10:00:00,0.0,0.0,0.0,99.636,127.89,0.0,0.0,0.0,94.123,126.753,0.0,0.0,0.0,74.27,130.972,0.0,0.0,0.0,100.0,125.37
2021-01-06 11:00:00,0.0,0.0,0.0,99.58,114.902,0.0,0.0,0.0,94.093,114.24,0.0,0.0,0.0,75.205,118.442,0.0,0.0,0.0,98.9,112.61
2021-01-06 12:00:00,0.0,0.0,0.0,99.142,102.212,0.0,0.0,0.0,94.21,102.04,0.0,0.0,0.0,75.67,106.162,0.0,0.0,0.0,97.88,100.18
2021-01-06 13:00:00,2.0,0.0,2.0,96.938,89.642,0.667,0.0,0.667,94.083,90.04,0.0,0.0,0.0,73.498,94.33,10.0,0.0,10.0,95.93,87.99
2021-01-06 14:00:00,40.0,104.2,59.0,90.882,78.41,51.0,4.667,51.667,92.82,79.397,31.667,280.333,67.333,65.808,83.078,88.0,12.0,90.0,92.86,77.13
2021-01-06 15:00:00,90.0,146.8,142.8,85.48,68.05,76.333,7.667,78.667,91.99,69.773,64.0,631.333,252.0,57.245,73.07,48.0,0.0,48.0,91.76,67.31
2021-01-06 16:00:00,157.2,238.0,278.2,80.736,59.374,129.333,10.667,134.333,89.97,61.923,115.333,473.667,323.167,50.962,64.598,275.0,223.0,389.0,91.54,59.34
2021-01-06 17:00:00,200.2,255.8,354.0,75.156,53.25,75.667,0.0,76.0,86.55,56.653,186.0,449.333,427.167,44.857,58.412,260.0,319.0,447.0,90.34,54.09
2021-01-06 18:00:00,148.0,428.2,417.6,69.17,50.636,88.0,542.667,400.0,81.68,54.723,67.5,820.667,536.833,39.403,55.315,340.0,211.0,469.0,89.26,52.39
2021-01-06 19:00:00,195.0,444.2,469.4,63.316,52.064,150.333,295.0,315.0,75.737,56.473,65.0,824.5,532.333,35.322,55.827,107.0,805.0,574.0,89.27,54.58
2021-01-06 20:00:00,150.2,630.2,488.8,57.628,57.232,125.333,279.667,260.667,72.313,61.593,55.833,808.5,467.5,32.978,59.862,104.0,740.0,472.0,92.29,60.23
2021-01-06 21:00:00,121.8,615.4,378.0,54.228,65.246,69.333,244.0,157.667,73.857,69.333,48.333,769.5,359.0,32.342,66.775,138.0,10.0,142.0,96.76,68.48
2021-01-06 22:00:00,73.8,568.8,218.4,54.63,75.184,33.667,187.333,72.0,77.703,78.89,36.667,677.5,210.833,34.433,75.757,3.0,0.0,3.0,100.0,78.48
2021-01-06 23:00:00,24.4,246.4,41.0,56.782,86.258,4.0,32.667,4.667,81.923,89.343,18.5,425.5,53.667,41.8,86.032,0.0,0.0,0.0,100.0,89.33
2021-01-07 00:00:00,0.0,0.0,0.0,55.912,98.5,0.0,0.0,0.0,85.063,101.443,0.0,0.0,0.0,49.168,97.602,0.0,0.0,0.0,100.0,101.75
2021-01-07 01:00:00,0.0,0.0,0.0,55.358,111.072,0.0,0.0,0.0,87.74,113.62,0.0,0.0,0.0,51.558,109.582,0.0,0.0,0.0,100.0,114.22
2021-01-07 02:00:00,0.0,0.0,0.0,57.966,123.988,0.0,0.0,0.0,89.597,126.127,0.0,0.0,0.0,52.66,121.948,0.0,0.0,0.0,93.36,127.01
2021-01-07 03:00:00,0.0,0.0,0.0,60.686,137.11,0.0,0.0,0.0,90.11,138.777,0.0,0.0,0.0,53.277,134.515,0.0,0.0,0.0,87.22,139.97
