time,number,temp_2m_south,wind_u_100m_south,wind_v_100m_south,number,temp_2m_north,wind_u_100m_north,wind_v_100m_north,number,temp_2m_east,wind_u_100m_east,wind_v_100m_east,number,temp_2m_west,wind_u_100m_west,wind_v_100m_west
2021-01-01 00:00:00,0,280.44113,8.874052,-4.1255245,0,275.477,-0.75814,-8.064275,0,285.3307,8.095841,5.828926,0,274.88324,3.2399452,-4.0258884
2021-01-01 01:00:00,0,280.06485,8.833785,-4.142875,0,275.49615,-0.38189214,-7.45472,0,284.06274,9.073054,5.08743,0,274.58267,3.051376,-3.8640542
2021-01-01 02:00:00,0,279.50992,8.720156,-3.938205,0,275.44696,0.14660071,-6.802784,0,282.77908,8.66554,4.598661,0,273.86377,2.9875157,-3.8520336
2021-01-01 03:00:00,0,278.65192,8.357309,-3.7230783,0,275.24594,0.8876929,-6.319172,0,281.2511,7.918151,4.829106,0,273.21588,2.9778588,-3.9231648
2021-01-01 04:00:00,0,278.41907,8.048112,-3.5748284,0,275.12744,1.7536684,-5.496035,0,280.96722,8.195437,5.092289,0,272.90448,3.1145504,-3.7909214
2021-01-01 05:00:00,0,277.93253,7.704257,-3.411989,0,275.2038,2.5196548,-4.6416564,0,280.71594,8.76059,4.992007,0,272.35065,3.3123813,-3.8601217
2021-01-01 06:00:00,0,277.94962,7.5197654,-3.1508238,0,275.45374,3.48729,-3.8500137,0,280.37775,8.51925,4.698789,0,271.8148,3.4550922,-3.9197137
2021-01-01 07:00:00,0,277.96945,7.2537155,-3.0254984,0,275.30493,4.435403,-3.4478762,0,280.2328,8.483419,4.5302167,0,271.3111,3.5252528,-4.095429
2021-01-01 08:00:00,0,277.89432,6.9254494,-3.054901,0,275.1596,5.5578613,-3.0818267,0,279.7292,8.833577,4.113767,0,271.29956,3.5737352,-4.0508633
2021-01-01 09:00:00,0,277.16125,6.469347,-3.121815,0,274.98932,6.4282475,-3.1849132,0,279.30466,8.8362,3.542485,0,270.52728,3.6392803,-3.9810588
2021-01-01 10:00:00,0,276.55295,6.7614937,-3.9056604,0,274.53018,6.532222,-4.457194,0,278.54175,8.413922,2.4829469,0,269.13898,2.911904,-4.6280317
2021-01-01 11:00:00,0,276.40512,6.2082863,-4.200659,0,274.44138,6.866798,-4.301578,0,278.37247,8.41406,1.8337904,0,269.00586,2.874654,-4.4383698
2021-01-01 12:00:00,0,276.4562,5.5600986,-4.4230986,0,274.51608,7.078261,-4.323859,0,278.36588,8.214228,1.1603162,0,269.12097,2.9777184,-4.4964504
2021-01-01 13:00:00,0,276.5888,4.902379,-4.4483666,0,274.59268,6.855198,-4.631271,0,278.1398,7.6515903,0.57904226,0,269.06384,3.0884082,-4.698176
2021-01-01 14:00:00,0,276.964,4.4782534,-4.321023,0,274.8754,6.750569,-4.842544,0,278.2638,7.091718,0.37486932,0,269.46954,3.2592165,-5.0151567
2021-01-01 15:00:00,0,279.38242,3.9671912,-3.927426,0,275.7092,6.738349,-5.1613493,0,280.03802,6.5720606,-0.10288653,0,271.90683,3.0878866,-5.0082774
2021-01-01 16:00:00,0,280.5135,3.8140469,-4.143541,0,276.02206,6.3746476,-5.396653,0,280.77777,6.064112,-0.6149313,0,273.30612,2.7208571,-4.699959
2021-01-01 17:00:00,0,282.29376,3.4520245,-4.1336513,0,276.76028,6.028124,-5.189598,0,281.73346,5.580116,-0.45845434,0,275.70947,2.2718067,-4.6167307
2021-01-01 18:00:00,0,283.2843,3.210424,-4.1615515,0,277.02927,5.770272,-5.154817,0,282.56177,5.286383,-0.47835356,0,276.57437,1.9269903,-4.601503
2021-01-01 19:00:00,0,284.20953,3.0357573,-4.1220164,0,277.4551,5.338887,-5.201953,0,283.2964,5.0984974,-0.5649536,0,277.55472,1.6822994,-4.3848524
2021-01-01 20:00:00,0,284.95215,2.9115486,-4.2309446,0,277.78308,4.9166822,-5.2487297,0,283.72125,5.1577034,-0.7610647,0,278.60095,1.4225783,-4.1560006
2021-01-01 21:00:00,0,285.50934,2.6530492,-4.39883,0,277.94415,4.4095917,-5.201705,0,284.22427,5.0747094,-1.2584625,0,278.90976,1.1612928,-3.9017022
2021-01-01 22:00:00,0,285.31677,1.8751704,-4.293657,0,277.93713,3.677158,-4.92831,0,283.92267,3.9071186,-2.5197628,0,278.57498,0.948492,-3.3874834
2021-01-01 23:00:00,0,285.09262,1.8367327,-4.427746,0,277.83615,3.4289699,-5.0762525,0,283.34387,3.8835392,-3.270601,0,278.47638,1.0676471,-3.1483107
2021-01-02 00:00:00,0,284.07727,1.6186934,-4.736694,0,277.51938,3.0832589,-5.0438724,0,282.59305,3.5400605,-3.9470825,0,278.12708,1.2270688,-2.8992858
2021-01-02 01:00:00,0,283.43646,1.3320966,-5.0266924,0,277.16776,2.7617831,-5.1570153,0,282.1639,3.2209594,-4.3359327,0,277.39478,1.5365931,-2.6695426
2021-01-02 02:00:00,0,282.61618,1.043692,-5.213626,0,277.17303,2.571081,-5.1752386,0,281.60336,3.34055,-4.3152204,0,276.47992,1.7926446,-2.438404
2021-01-02 03:00:00,0,281.1903,0.8111873,-5.1930757,0,276.37958,2.385098,-4.973722,0,280.50385,3.1921923,-4.365244,0,274.3363,2.1519275,-2.271525
2021-01-02 04:00:00,0,280.99332,0.9539801,-5.1140423,0,276.509,2.30549,-4.696127,0,280.22836,2.7766583,-4.395931,0,273.92975,2.5060787,-2.0395784
2021-01-02 05:00:00,0,280.56116,1.2264441,-4.979278,0,276.43234,2.3880372,-4.4312277,0,279.53845,2.3270137,-4.2200394,0,273.257,2.7516265,-1.8318973
2021-01-02 06:00:00,0,280.43738,1.7157378,-4.7223415,0,276.5226,2.5131998,-4.2383227,0,279.0851,2.2592964,-3.7211525,0,272.91046,3.0390275,-1.4036521
2021-01-02 07:00:00,0,280.29382,2.1193178,-4.562905,0,276.42114,2.6292927,-3.9178095,0,278.98123,2.949691,-3.075009,0,272.47168,3.3251023,-1.0075363
2021-01-02 08:00:00,0,280.0321,2.4713762,-4.419781,0,276.45877,2.7940087,-3.3305247,0,279.0234,3.668277,-2.6206276,0,271.9864,3.6204581,-0.5723626
2021-01-02 09:00:00,0,278.92868,2.8040047,-4.3017664,0,275.47647,2.9900417,-2.7034316,0,278.9701,4.205612,-2.3767874,0,270.35437,3.930477,-0.16086833
2021-01-02 10:00:00,0,277.76224,2.9163525,-4.6985936,0,275.16678,2.5153592,-2.0274405,0,278.21402,3.2798884,-3.7260332,0,269.91138,4.2676477,-0.26244923
2021-01-02 11:00:00,0,277.4538,3.2914534,-4.172072,0,275.3059,3.1989958,-1.5698025,0,278.21045,3.9132385,-3.376308,0,269.95114,4.553719,-0.0317397
2021-01-02 12:00:00,0,277.517,3.6885262,-3.7220588,0,275.5562,3.8194287,-1.2233964,0,278.4639,4.1363297,-3.0918305,0,269.94977,4.8314824,0.08868775
2021-01-02 13:00:00,0,277.33966,3.957118,-3.419866,0,275.69296,4.4176106,-0.7721881,0,278.45264,4.433907,-2.749044,0,269.94833,5.086149,0.1994339
2021-01-02 14:00:00,0,277.435,4.216444,-3.2235153,0,275.71783,4.892195,-0.40124637,0,278.6761,4.623434,-2.638575,0,269.96545,5.339593,0.3888614
2021-01-02 15:00:00,0,280.15613,3.8981621,-2.7095363,0,276.76956,4.5747614,-0.16809212,0,280.12897,4.556762,-2.786465,0,271.83127,5.3842607,0.78929114
2021-01-02 16:00:00,0,282.79892,3.4236014,-2.4709868,0,279.61966,3.8096015,-0.14308381,0,281.06006,4.512206,-3.5487275,0,276.14243,5.05703,1.2133546
2021-01-02 17:00:00,0,284.91675,3.2923565,-2.2176812,0,281.6684,3.582693,0.16331981,0,281.97778,4.347781,-3.6535544,0,279.6648,4.8541765,1.5166597
2021-01-02 18:00:00,0,286.08862,3.4136186,-2.0334468,0,283.26767,3.6044614,0.45545432,0,283.14905,4.4217243,-3.892419,0,280.95834,5.4964504,1.7858155
2021-01-02 19:00:00,0,287.0021,3.4525783,-1.8172574,0,284.1691,3.6482582,0.8427345,0,284.06204,4.1439333,-3.992055,0,281.76367,6.1840167,2.0424535
2021-01-02 20:00:00,0,288.12073,3.4268143,-1.6279973,0,285.3028,3.6952503,1.2531269,0,284.98206,3.5740657,-3.759681,0,282.83728,6.6819797,2.2411692
2021-01-02 21:00:00,0,289.18796,3.2291598,-1.4288048,0,286.24695,3.568348,1.8210944,0,285.8719,3.2566643,-3.4417377,0,284.34842,6.922643,2.444738
2021-01-02 22:00:00,0,288.79883,2.7797406,-0.8598133,0,285.7212,3.1767557,2.018416,0,285.46906,2.3184931,-2.5622063,0,283.6015,6.7055597,2.91374
2021-01-02 23:00:00,0,288.67038,1.8378046,-0.32231677,0,284.93964,2.0772405,3.0048935,0,285.25488,1.9353777,-1.6382554,0,283.31207,6.4525604,3.3867204
2021-01-03 00:00:00,0,286.70605,0.96963364,0.4557111,0,282.80038,1.3514663,4.535259,0,283.53906,1.5156398,-0.7415222,0,282.36475,6.4013186,3.8804858
2021-01-03 01:00:00,0,285.3878,0.40460452,1.5002396,0,281.76447,1.0327605,5.9706583,0,282.4103,0.9553516,0.2425765,0,281.48056,6.6673985,4.0545645
2021-01-03 02:00:00,0,284.49313,0.17955759,2.4595523,0,280.4633,1.2508242,6.9506655,0,281.41537,0.7274885,1.469474,0,280.85242,7.0431695,3.736629
2021-01-03 03:00:00,0,281.86624,0.061409812,3.347983,0,278.5568,1.7483933,7.497756,0,280.08804,0.96958715,2.8643267,0,277.4591,7.1855016,3.269378
2021-01-03 04:00:00,0,281.57663,0.18414101,4.0848355,0,278.4792,2.36151,7.725342,0,279.87683,1.3711787,4.07362,0,277.40878,7.227949,2.9837008
2021-01-03 05:00:00,0,280.76984,0.38238466,4.5705957,0,277.78635,2.889302,7.7097216,0,279.92627,1.7087877,4.8538823,0,276.97702,7.142445,2.694893
2021-01-03 06:00:00,0,280.51407,0.75607765,4.866163,0,277.51428,3.3152494,7.8081937,0,279.8222,2.037333,5.150731,0,276.978,7.1307926,2.6943984
2021-01-03 07:00:00,0,280.25766,1.0117813,4.9418344,0,277.08994,3.6550708,7.7527037,0,279.42633,2.4596667,5.1055193,0,276.99554,7.128982,2.5583076
2021-01-03 08:00:00,0,279.9039,1.2273784,5.0242977,0,276.96402,3.8959002,7.639191,0,279.3234,2.752873,5.01843,0,276.42633,7.146289,2.478958
2021-01-03 09:00:00,0,279.4424,1.4893309,5.1098576,0,276.60538,4.203038,7.4244127,0,279.03845,2.8185642,5.027178,0,275.53915,7.0427456,2.3758337
2021-01-03 10:00:00,0,278.06708,2.5243926,4.7331686,0,275.8494,5.2692223,7.1627016,0,277.81287,3.2070835,5.3722057,0,274.24622,7.742706,1.8375307
2021-01-03 11:00:00,0,278.08542,2.6251626,4.595021,0,275.66086,5.4366417,6.3619165,0,277.86948,3.0934706,5.4889126,0,274.16217,7.5199876,1.5756457
2021-01-03 12:00:00,0,278.1063,2.7608025,4.5601234,0,275.70038,5.4041543,5.8763337,0,278.0701,2.820174,5.6492953,0,274.20776,7.3553624,1.1853372
2021-01-03 13:00:00,0,278.07977,2.877618,4.659704,0,275.5857,5.291994,5.4950066,0,278.50226,2.64234,5.91934,0,273.82135,7.182756,0.7661869
2021-01-03 14:00:00,0,278.7415,2.968058,4.642385,0,275.91547,5.349701,4.975995,0,279.3792,2.666421,5.9735236,0,273.93137,6.8738203,0.3645533
2021-01-03 15:00:00,0,282.28354,2.8932085,4.4559536,0,279.27618,5.1504474,4.2588387,0,283.36035,2.0892813,5.723877,0,276.75424,6.442759,0.05486057
2021-01-03 16:00:00,0,286.83356,2.3522098,3.7895267,0,282.27008,4.3102193,3.4286294,0,286.6764,1.4130846,4.9275694,0,281.28735,5.584939,-0.08427917
2021-01-03 17:00:00,0,289.29602,2.3995993,4.0574822,0,284.99677,4.4000735,3.1218235,0,288.85724,1.7546871,5.1749563,0,284.23984,5.034408,-0.08287073
2021-01-03 18:00:00,0,290.8533,2.580518,4.196993,0,286.56873,4.3068757,3.0313067,0,290.11163,1.9854767,5.213474,0,285.03394,5.2070236,0.020763164
2021-01-03 19:00:00,0,291.6347,2.7572668,4.2133164,0,287.6478,4.3236246,3.131115,0,290.52545,2.0215924,5.3350215,0,285.85022,5.5041428,0.1789437
2021-01-03 20:00:00,0,293.1409,2.7266755,4.13277,0,288.75247,4.398296,3.043445,0,291.24872,1.6187397,5.487114,0,287.35776,5.798834,0.3082123
2021-01-03 21:00:00,0,294.1358,2.5935476,4.028765,0,289.7543,4.4906483,2.7899866,0,291.66473,1.2238678,5.78612,0,288.67502,5.797731,0.58753216
2021-01-03 22:00:00,0,293.4529,2.0861802,3.6736925,0,288.973,3.8032622,1.7650928,0,290.373,0.5199581,5.4882755,0,287.9295,5.295555,1.2413899
2021-01-03 23:00:00,0,292.8573,1.1822746,3.8035417,0,288.46646,3.3742707,1.6065124,0,289.51114,0.010001349,6.5196524,0,287.56146,4.8613257,1.8831497
2021-01-04 00:00:00,0,291.2281,0.50532055,4.383137,0,286.59982,3.1869197,1.5060863,0,288.23376,-0.23502399,7.55414,0,286.74762,4.6553664,2.6613133
2021-01-04 01:00:00,0,290.0467,0.22277597,4.9556966,0,284.40396,2.9485042,1.638775,0,287.0247,-0.14681172,8.11642,0,285.9051,4.8846292,3.3440058
2021-01-04 02:00:00,0,288.0259,0.2902662,5.4066157,0,282.77966,3.0691106,1.8508053,0,286.54214,0.24953395,8.242329,0,283.58054,5.2951355,3.6020236
2021-01-04 03:00:00,0,285.9235,0.54228795,5.792505,0,280.5429,3.1706183,1.8296804,0,285.22543,0.6224661,8.177711,0,281.3364,5.7228446,3.5092745
2021-01-04 04:00:00,0,284.93237,0.956095,6.084152,0,279.6993,3.2034874,1.6768032,0,284.97876,1.1204805,7.9967504,0,280.89252,6.141632,3.152766
2021-01-04 05:00:00,0,284.13055,1.4395455,6.222203,0,278.85913,3.2570338,1.5325643,0,284.8524,1.5708871,7.778984,0,280.0062,6.5341697,2.6185439
2021-01-04 06:00:00,0,283.9337,1.9356412,6.098346,0,278.75485,2.9894648,1.653511,0,284.7734,2.159387,7.4945793,0,279.88992,6.8028297,2.0629406
2021-01-04 07:00:00,0,283.78534,2.3580823,5.794311,0,278.14157,2.5624664,1.9841433,0,284.60715,2.754776,7.1169543,0,279.83063,7.019295,1.4422095
2021-01-04 08:00:00,0,283.24493,2.6517465,5.388123,0,277.4603,2.2144437,1.9461722,0,284.41873,3.170813,6.673335,0,279.4409,7.0143065,0.71501124
2021-01-04 09:00:00,0,283.359,2.875116,4.995772,0,276.87012,1.897415,1.7404377,0,283.91675,3.462737,6.338573,0,279.35754,6.9741807,0.049243122
2021-01-04 10:00:00,0,281.3097,3.3695467,4.7818694,0,276.23795,1.5521027,1.9509429,0,282.81442,4.1312385,6.3511214,0,277.4788,7.1694727,-0.9424012
2021-01-04 11:00:00,0,281.33917,3.4521177,4.262677,0,276.0855,1.2794449,1.5393229,0,282.7358,4.2312937,5.9409156,0,277.54248,6.6501393,-2.187172
2021-01-04 12:00:00,0,281.44238,3.5442078,3.6341832,0,276.29306,0.9398072,1.1193832,0,283.01416,4.2507987,5.361688,0,277.4681,5.956494,-3.25502
2021-01-04 13:00:00,0,281.24997,3.658843,2.9923053,0,276.06415,0.69134384,0.7661001,0,282.91016,4.278898,4.6697664,0,277.326,5.1669335,-3.9917967
2021-01-04 14:00:00,0,281.83936,3.7587364,2.253188,0,276.11197,0.67744434,0.13602284,0,283.51428,4.3711853,4.0787473,0,277.33368,4.400962,-4.573711
2021-01-04 15:00:00,0,285.11438,3.5459526,1.6071814,0,279.73718,0.5942243,-0.7612433,0,286.9114,4.1274104,3.27885,0,280.45486,3.6416404,-4.822237
2021-01-04 16:00:00,0,288.2163,2.8119297,0.96967477,0,283.17328,0.48934594,-1.5968622,0,289.59457,3.4920528,2.3516362,0,283.58734,2.707827,-4.634463
2021-01-04 17:00:00,0,292.23068,2.5005958,0.7318422,0,286.20294,0.5295144,-2.0941043,0,292.01068,3.7223132,2.2188525,0,286.67383,1.5488334,-4.7950444
2021-01-04 18:00:00,0,293.7046,2.3780725,0.29727885,0,288.40872,0.5157179,-2.7265234,0,293.35416,3.7911246,1.9663055,0,287.59357,0.7870164,-4.9961777
2021-01-04 19:00:00,0,294.79,2.0647812,-0.17376971,0,289.4858,0.35132995,-3.1716332,0,293.89816,3.589293,1.5575806,0,288.35315,0.16877286,-4.7807474
2021-01-04 20:00:00,0,295.95578,1.6120476,-0.5807489,0,290.61127,-0.0157995,-3.521801,0,294.58752,3.2142282,1.0696098,0,289.5145,-0.39174688,-4.404526
2021-01-04 21:00:00,0,296.91675,1.0192957,-0.9137392,0,291.6657,-0.3566928,-3.9186168,0,295.15054,2.771618,0.69704384,0,290.74582,-0.97770727,-4.071608
2021-01-04 22:00:00,0,296.0855,0.29951575,-0.94838524,0,290.53833,-0.6467696,-3.671078,0,294.04248,2.1272748,0.07040116,0,289.15842,-1.1186324,-3.0020301
2021-01-04 23:00:00,0,295.49667,-0.71194905,-1.3733703,0,289.86505,-0.7338109,-3.7817078,0,293.23642,1.5434783,-0.43322286,0,288.78653,-1.6676224,-2.5705183
2021-01-05 00:00:00,0,293.48117,-1.6355494,-1.7665966,0,286.9015,-0.88180333,-4.1490498,0,290.70126,0.9606718,-0.99467206,0,287.67096,-2.314486,-2.2643511
2021-01-05 01:00:00,0,291.9308,-2.294939,-2.0260332,0,285.2268,-0.997127,-4.3892307,0,289.05502,0.3487678,-1.5085955,0,286.25308,-2.7573838,-1.8408962
2021-01-05 02:00:00,0,289.8458,-2.6859581,-2.0014088,0,283.73373,-1.1367528,-4.545953,0,287.95975,-0.23308662,-1.8089796,0,284.29517,-2.8578897,-1.3640488
2021-01-05 03:00:00,0,287.51855,-2.829767,-1.7642765,0,281.62775,-1.2174878,-4.6634483,0,286.71704,-0.5890577,-1.9492327,0,280.4883,-2.8281853,-0.9317155
2021-01-05 04:00:00,0,287.1655,-2.8513703,-1.481516,0,280.95233,-1.4223588,-4.583567,0,286.37598,-0.88845724,-2.039031,0,279.91867,-2.7923436,-0.4068602
2021-01-05 05:00:00,0,285.98203,-2.7738502,-1.2243254,0,280.05002,-1.6557852,-4.377726,0,285.87872,-1.1073735,-2.0739071,0,278.99298,-2.7345371,0.05094595
2021-01-05 06:00:00,0,285.6129,-2.6303027,-1.043701,0,279.20935,-1.9630485,-3.9722033,0,285.3401,-1.2058502,-2.092282,0,278.3143,-2.6361623,0.5691703
2021-01-05 07:00:00,0,285.43457,-2.4641142,-0.9710718,0,278.94708,-2.2483046,-3.4066756,0,284.92572,-1.2182525,-2.3035836,0,277.86346,-2.3916812,1.0444561
2021-01-05 08:00:00,0,284.64383,-2.417192,-0.9613294,0,278.19724,-2.566592,-2.7996395,0,284.41064,-1.4089702,-2.8652623,0,276.90726,-2.111122,1.429492
2021-01-05 09:00:00,0,284.3286,-2.389395,-0.86003023,0,277.17487,-2.8600533,-2.0765,0,283.83676,-1.887598,-3.3101532,0,275.65564,-1.7300556,1.8266541
2021-01-05 10:00:00,0,283.58258,-2.5351977,-0.7981309,0,275.23953,-3.2701917,-0.9963632,0,282.83148,-2.9343529,-3.7238748,0,273.98627,-1.4127388,2.7942271
2021-01-05 11:00:00,0,283.63895,-2.3408082,-0.60661167,0,275.06845,-3.1837978,-0.3986103,0,282.65286,-3.5984764,-3.4181528,0,273.89215,-0.83701605,2.9116068
2021-01-05 12:00:00,0,283.83188,-2.3549635,-0.48439303,0,275.26898,-3.2227929,0.26799703,0,282.7456,-4.3559074,-3.0763266,0,274.42783,-0.52026075,3.0331984
2021-01-05 13:00:00,0,283.79337,-2.4745898,-0.3472068,0,274.95724,-3.3435154,1.130696,0,282.64954,-4.9359612,-2.7593806,0,274.4504,-0.3171237,3.2654278
2021-01-05 14:00:00,0,284.03522,-2.5266926,-0.054793227,0,275.1401,-3.5022974,2.0208182,0,283.07507,-5.366343,-2.2853289,0,274.15524,-0.08668518,3.6270566
2021-01-05 15:00:00,0,286.0015,-2.3260105,0.36396593,0,279.05078,-3.3789017,2.8276317,0,286.42874,-5.299909,-1.3630582,0,276.84384,0.15850765,3.8678052
2021-01-05 16:00:00,0,288.24408,-1.9591045,0.846851,0,283.61407,-2.5526977,2.8549404,0,288.14557,-4.629127,-0.5508158,0,282.0554,0.34042233,3.574181
2021-01-05 17:00:00,0,290.63797,-2.0010595,1.5237546,0,286.7392,-2.3340127,3.5340517,0,289.85577,-4.499772,0.10099171,0,285.19925,0.38690934,3.731307
2021-01-05 18:00:00,0,291.95102,-2.0914829,2.3386235,0,288.37717,-2.1814318,4.5212092,0,290.89478,-4.3587594,0.8805217,0,286.35855,0.7244714,4.4529366
2021-01-05 19:00:00,0,293.06647,-2.1249146,3.0932527,0,289.4473,-2.0106285,5.476777,0,291.49442,-4.158577,1.5910976,0,287.36346,1.2619991,5.0315256
2021-01-05 20:00:00,0,294.08963,-2.278495,3.7710369,0,290.56308,-1.8947245,6.2185407,0,292.02094,-4.0520606,2.1101277,0,288.91586,1.8169233,5.3113832
2021-01-05 21:00:00,0,295.17496,-2.4959042,4.3984976,0,291.73087,-1.8472275,6.713273,0,292.5079,-4.005854,2.489341,0,290.70636,2.216198,5.318012
2021-01-05 22:00:00,0,294.60135,-2.618286,4.5874505,0,290.70026,-1.8838061,6.3673143,0,291.5035,-3.7114727,2.729456,0,290.0236,2.6601298,5.3744397
2021-01-05 23:00:00,0,294.18332,-3.2875443,4.6475334,0,289.7183,-2.8612463,6.3821287,0,290.5647,-4.2187386,3.4989672,0,289.32568,2.3637283,4.8999634
2021-01-06 00:00:00,0,292.99945,-3.878729,4.985309,0,288.18878,-3.7147946,6.921089,0,288.8915,-4.811034,4.3240547,0,288.94022,2.1731164,4.9350767
2021-01-06 01:00:00,0,291.9439,-4.287712,5.4470773,0,287.29294,-4.1827126,7.477411,0,288.01706,-4.972883,4.709754,0,287.69977,2.314107,4.960698
2021-01-06 02:00:00,0,291.15543,-4.2925906,5.954268,0,286.793,-4.0673394,7.9295106,0,287.6141,-5.023516,4.8628583,0,286.47754,2.8068354,4.624835
2021-01-06 03:00:00,0,290.14682,-4.1532416,6.390816,0,285.574,-3.5378144,8.410871,0,287.0879,-5.174721,5.0079923,0,284.36188,3.2510192,4.1410074
2021-01-06 04:00:00,0,289.8614,-3.7442093,6.6662154,0,285.46024,-2.7673316,8.664649,0,287.04324,-5.2093396,5.1639986,0,283.91226,3.79357,3.439107
2021-01-06 05:00:00,0,289.6,-3.3500643,6.7929225,0,285.15872,-2.112684,8.800497,0,286.94653,-5.07892,5.072315,0,283.4788,4.138486,2.5721924
2021-01-06 06:00:00,0,289.4112,-2.9943848,6.829494,0,284.98718,-1.4820987,8.780753,0,286.7157,-5.0318103,4.92485,0,282.96085,4.3833194,1.4076393
2021-01-06 07:00:00,0,289.29434,-2.6440852,6.726792,0,285.09445,-0.8506996,8.683135,0,286.75955,-4.7915597,4.7662373,0,282.68027,4.397062,0.01158713
2021-01-06 08:00:00,0,289.0922,-2.329284,6.5493345,0,285.06473,-0.38098505,8.107728,0,286.83038,-4.720584,4.707832,0,281.78754,4.260569,-1.6519114
2021-01-06 09:00:00,0,289.05893,-2.060874,6.3256526,0,284.92282,-0.07520919,7.2761726,0,286.89346,-4.676794,4.885023,0,281.00485,3.917171,-3.2027507
2021-01-06 10:00:00,0,288.76367,-1.3013772,5.8775425,0,284.48895,0.57222307,5.4091945,0,287.28015,-4.175345,4.571201,0,279.41272,3.1745555,-5.8012695
2021-01-06 11:00:00,0,288.81107,-0.979547,5.462553,0,284.53226,0.5995883,3.7339602,0,287.38174,-4.552086,4.851916,0,279.56284,2.7791874,-6.9425898
2021-01-06 12:00:00,0,288.89368,-0.6911757,5.0943294,0,284.43234,0.53652626,2.070063,0,287.59003,-4.7701054,5.468897,0,279.50778,2.468898,-7.6676464
2021-01-06 13:00:00,0,288.92825,-0.41494828,4.55166,0,284.2373,0.44088235,0.79890776,0,287.60376,-4.758181,5.9302316,0,279.51492,2.4537995,-8.124562
2021-01-06 14:00:00,0,289.12433,0.104131885,3.9139638,0,283.99976,0.57805544,-0.16262737,0,288.2504,-4.3807425,6.3888283,0,279.5374,2.7228801,-8.415274
2021-01-06 15:00:00,0,290.2088,0.64606994,3.2343311,0,284.2902,1.0567251,-0.68944544,0,289.4484,-3.757703,6.9129868,0,281.43967,2.9598563,-8.415495
2021-01-06 16:00:00,0,291.02353,1.1498039,2.584519,0,284.50613,1.686095,-1.7453699,0,290.08008,-3.251661,7.484601,0,282.49698,3.0446887,-8.714844
2021-01-06 17:00:00,0,292.43033,1.8791529,1.8848426,0,284.63797,2.4733264,-2.7110012,0,291.1922,-2.737942,8.035494,0,283.8276,2.7655988,-9.305855
2021-01-06 18:00:00,0,292.92676,2.730557,0.77165204,0,285.00095,3.2706945,-3.631046,0,292.11996,-2.0583422,8.692388,0,284.369,2.7971296,-9.183865
2021-01-06 19:00:00,0,293.54446,3.5799434,-0.5439371,0,285.67072,3.9998302,-4.5493593,0,292.73587,-1.9997764,9.080715,0,284.82605,3.2464535,-8.671369
2021-01-06 20:00:00,0,294.10028,4.350343,-1.8853576,0,285.48254,4.6793,-5.5445433,0,292.8327,-2.0040452,9.54362,0,285.61957,3.8112195,-8.162438
2021-01-06 21:00:00,0,294.31335,5.0935955,-3.2769377,0,285.68375,5.2757034,-6.7064476,0,293.3675,-2.045401,9.874589,0,286.4712,4.253359,-7.772593
2021-01-06 22:00:00,0,292.6004,5.433001,-4.1891966,0,284.54962,4.742612,-6.8862815,0,291.962,-0.30200675,9.250291,0,285.7496,4.803283,-7.014086
2021-01-06 23:00:00,0,291.91324,5.443737,-4.9416294,0,283.7754,4.227962,-6.761409,0,290.20193,2.653412,7.057032,0,285.47736,4.5624595,-6.501444
2021-01-07 00:00:00,0,290.89218,5.5067115,-5.65198,0,283.15955,3.9494243,-6.594106,0,288.42505,5.5143046,3.4404943,0,284.783,3.9344451,-5.5179486
2021-01-07 01:00:00,0,290.1723,5.5075417,-6.326829,0,282.76498,4.0497875,-6.5340757,0,287.83472,7.369106,-0.97349113,0,283.5003,3.4320517,-4.9185038
2021-01-07 02:00:00,0,288.98624,5.573664,-6.868443,0,282.35062,4.4180374,-6.4825053,0,286.38293,8.2152195,-4.6328106,0,282.3754,3.2065551,-4.3714433
2021-01-07 03:00:00,0,286.65268,5.618641,-7.252321,0,281.09503,4.7856474,-6.7637005,0,284.4384,7.837119,-5.8155365,0,278.0114,3.0871732,-3.9144375
2021-01-07 04:00:00,0,286.42557,5.623568,-7.3639016,0,280.85748,4.9632797,-7.4118176,0,284.21964,8.117206,-5.1273093,0,277.43033,3.105815,-3.5394387
2021-01-07 05:00:00,0,285.55066,5.5689006,-7.197967,0,280.52097,5.0476375,-7.7532215,0,283.7588,8.799376,-4.4701934,0,276.6737,3.066561,-3.157832
2021-01-07 06:00:00,0,284.94437,5.5971546,-6.9038143,0,280.17606,5.186163,-8.017642,0,283.9157,9.14603,-4.335008,0,276.0955,3.0900247,-2.9062986
2021-01-07 07:00:00,0,284.69202,5.7394915,-6.5145764,0,280.06467,5.35849,-8.163334,0,283.9561,9.173405,-4.427293,0,275.59372,3.0442824,-2.6922693
2021-01-07 08:00:00,0,283.51035,5.936218,-6.2676506,0,279.58902,5.513253,-8.361681,0,283.72498,9.142686,-4.626202,0,274.69482,2.9845877,-2.678579
2021-01-07 09:00:00,0,283.02643,5.9564342,-6.210131,0,279.15955,5.5084534,-8.42699,0,283.65854,9.14566,-4.8223376,0,273.58365,2.6691515,-2.7504745
2021-01-07 10:00:00,0,280.95233,5.679177,-7.3434153,0,278.13092,5.2068143,-8.30236,0,282.7657,8.772257,-5.990632,0,271.71014,2.3684542,-3.0877135
